id,identifier,project_code,sales_reporting_name,date,calendar_year,calendar_month,column,raw_value,source
A3317600717225003_unbilled_sold_to,A3317600717225003,331760,Aniak,2017-01-01,2017,1,unbilled_sold_to,12655,outlier_check
A3317600719225003_unbilled_sold_to,A3317600719225003,331760,Aniak,2019-01-01,2019,1,unbilled_sold_to,12145,outlier_check
A3317600720225003_unbilled_sold_to,A3317600720225003,331760,Aniak,2020-01-01,2020,1,unbilled_sold_to,12098,outlier_check
A3317600822225003_peak_consumption_kw,A3317600822225003,331760,Aniak,2022-02-01,2022,2,peak_consumption_kw,52,outlier_check
A3317600925225003_peak_consumption_kw,A3317600925225003,331760,Aniak,2025-03-01,2025,3,peak_consumption_kw,2901,outlier_check
A3317600626225003_com_facil_sold_to,A3317600626225003,331760,Aniak,2025-12-01,2025,12,com_facil_sold_to,13347,outlier_check
A3317600726225003_com_facil_sold_to,A3317600726225003,331760,Aniak,2026-01-01,2026,1,com_facil_sold_to,16806,outlier_check
A3317600926225003_com_facil_sold_to,A3317600926225003,331760,Aniak,2026-03-01,2026,3,com_facil_sold_to,15336,outlier_check
A3312600116225003_com_facil_sold_to,A3312600116225003,331260,Anvik,2015-07-01,2015,7,com_facil_sold_to,4177,outlier_check
A3312600216225003_com_facil_sold_to,A3312600216225003,331260,Anvik,2015-08-01,2015,8,com_facil_sold_to,4183,outlier_check
A3312600316225003_com_facil_sold_to,A3312600316225003,331260,Anvik,2015-09-01,2015,9,com_facil_sold_to,4647,outlier_check
A3312600416225003_com_facil_sold_to,A3312600416225003,331260,Anvik,2015-10-01,2015,10,com_facil_sold_to,4824,outlier_check
A3312600516225003_com_facil_sold_to,A3312600516225003,331260,Anvik,2015-11-01,2015,11,com_facil_sold_to,5530,outlier_check
A3312600616225003_fuel_used_gallons,A3312600616225003,331260,Anvik,2015-12-01,2015,12,fuel_used_gallons,1194,outlier_check
A3312600616225003_commercial_sold_to,A3312600616225003,331260,Anvik,2015-12-01,2015,12,commercial_sold_to,10356,outlier_check
A3312600616225003_com_facil_sold_to,A3312600616225003,331260,Anvik,2015-12-01,2015,12,com_facil_sold_to,5530,outlier_check
A3312600716225003_commercial_sold_to,A3312600716225003,331260,Anvik,2016-01-01,2016,1,commercial_sold_to,10649,outlier_check
A3312600716225003_com_facil_sold_to,A3312600716225003,331260,Anvik,2016-01-01,2016,1,com_facil_sold_to,5560,outlier_check
A3312600217225003_residential_customers,A3312600217225003,331260,Anvik,2016-08-01,2016,8,residential_customers,122,outlier_check
A3312600417225003_residential_customers,A3312600417225003,331260,Anvik,2016-10-01,2016,10,residential_customers,161,outlier_check
A3312600517225003_residential_customers,A3312600517225003,331260,Anvik,2016-11-01,2016,11,residential_customers,161,outlier_check
A3312600617225003_fuel_used_gallons,A3312600617225003,331260,Anvik,2016-12-01,2016,12,fuel_used_gallons,-4248,outlier_check
A3312600717225003_residential_customers,A3312600717225003,331260,Anvik,2017-01-01,2017,1,residential_customers,161,outlier_check
A3312600817225003_residential_customers,A3312600817225003,331260,Anvik,2017-02-01,2017,2,residential_customers,161,outlier_check
A3312600618225003_fuel_used_gallons,A3312600618225003,331260,Anvik,2017-12-01,2017,12,fuel_used_gallons,872,outlier_check
A3312600520225003_com_facil_sold_to,A3312600520225003,331260,Anvik,2019-11-01,2019,11,com_facil_sold_to,15273,outlier_check
A3312600620225003_fuel_used_gallons,A3312600620225003,331260,Anvik,2019-12-01,2019,12,fuel_used_gallons,614,outlier_check
A3312600620225003_com_facil_sold_to,A3312600620225003,331260,Anvik,2019-12-01,2019,12,com_facil_sold_to,16859,outlier_check
A3312600621225003_fuel_used_gallons,A3312600621225003,331260,Anvik,2020-12-01,2020,12,fuel_used_gallons,429,outlier_check
A3312600622225003_fuel_used_gallons,A3312600622225003,331260,Anvik,2021-12-01,2021,12,fuel_used_gallons,4515,outlier_check
A3312600623225003_fuel_used_gallons,A3312600623225003,331260,Anvik,2022-12-01,2022,12,fuel_used_gallons,-3228,outlier_check
A3312601223225003_fuel_used_gallons,A3312601223225003,331260,Anvik,2023-06-01,2023,6,fuel_used_gallons,0,outlier_check
A3312601125225003_fuel_used_gallons,A3312601125225003,331260,Anvik,2025-05-01,2025,5,fuel_used_gallons,0,outlier_check
A3312600526225003_wind_kwh_generated,A3312600526225003,331260,Anvik,2025-11-01,2025,11,wind_kwh_generated,190906,outlier_check
A3312600526225003_commercial_sold_to,A3312600526225003,331260,Anvik,2025-11-01,2025,11,commercial_sold_to,10073,outlier_check
A3312600526225003_com_facil_sold_to,A3312600526225003,331260,Anvik,2025-11-01,2025,11,com_facil_sold_to,4359,outlier_check
A3312600626225003_com_facil_sold_to,A3312600626225003,331260,Anvik,2025-12-01,2025,12,com_facil_sold_to,4129,outlier_check
A3312600726225003_com_facil_sold_to,A3312600726225003,331260,Anvik,2026-01-01,2026,1,com_facil_sold_to,4456,outlier_check
A3312600826225003_com_facil_sold_to,A3312600826225003,331260,Anvik,2026-02-01,2026,2,com_facil_sold_to,4237,outlier_check
A3312600826225003_govt_facil_sold_to,A3312600826225003,331260,Anvik,2026-02-01,2026,2,govt_facil_sold_to,31922,outlier_check
A3312600926225003_com_facil_sold_to,A3312600926225003,331260,Anvik,2026-03-01,2026,3,com_facil_sold_to,4626,outlier_check
A3312601026225003_com_facil_sold_to,A3312601026225003,331260,Anvik,2026-04-01,2026,4,com_facil_sold_to,3859,outlier_check
A3312601126225003_residential_sold_to,A3312601126225003,331260,Anvik,2026-05-01,2026,5,residential_sold_to,0,outlier_check
A3312601126225003_com_facil_sold_to,A3312601126225003,331260,Anvik,2026-05-01,2026,5,com_facil_sold_to,0,outlier_check
A3317701018225003_govt_facil_sold_to,A3317701018225003,331770,Arctic Village,2018-04-01,2018,4,govt_facil_sold_to,2432,outlier_check
A3317700422225003_fuel_used_gallons,A3317700422225003,331770,Arctic Village,2021-10-01,2021,10,fuel_used_gallons,13695,outlier_check
A3317700422225003_residential_sold_to,A3317700422225003,331770,Arctic Village,2021-10-01,2021,10,residential_sold_to,54203,outlier_check
A3317700822225003_fuel_used_gallons,A3317700822225003,331770,Arctic Village,2022-02-01,2022,2,fuel_used_gallons,20356,outlier_check
A3317700323225003_unbilled_sold_to,A3317700323225003,331770,Arctic Village,2022-09-01,2022,9,unbilled_sold_to,11386,outlier_check
A3317700523225003_residential_sold_to,A3317700523225003,331770,Arctic Village,2022-11-01,2022,11,residential_sold_to,48466,outlier_check
A3317700523225003_com_facil_sold_to,A3317700523225003,331770,Arctic Village,2022-11-01,2022,11,com_facil_sold_to,49602,outlier_check
A3317700723225003_com_facil_sold_to,A3317700723225003,331770,Arctic Village,2023-01-01,2023,1,com_facil_sold_to,47210,outlier_check
A3317700923225003_residential_sold_to,A3317700923225003,331770,Arctic Village,2023-03-01,2023,3,residential_sold_to,47927,outlier_check
A3317700923225003_com_facil_sold_to,A3317700923225003,331770,Arctic Village,2023-03-01,2023,3,com_facil_sold_to,48824,outlier_check
A3317700124225003_residential_sold_to,A3317700124225003,331770,Arctic Village,2023-07-01,2023,7,residential_sold_to,69278,outlier_check
A3317700824225003_commercial_sold_to,A3317700824225003,331770,Arctic Village,2024-02-01,2024,2,commercial_sold_to,51862,outlier_check
A3317700924225003_commercial_sold_to,A3317700924225003,331770,Arctic Village,2024-03-01,2024,3,commercial_sold_to,51862,outlier_check
A3317701024225003_commercial_sold_to,A3317701024225003,331770,Arctic Village,2024-04-01,2024,4,commercial_sold_to,51862,outlier_check
A3317701124225003_commercial_sold_to,A3317701124225003,331770,Arctic Village,2024-05-01,2024,5,commercial_sold_to,51862,outlier_check
A3317701224225003_commercial_sold_to,A3317701224225003,331770,Arctic Village,2024-06-01,2024,6,commercial_sold_to,51890,outlier_check
A3317700125225003_commercial_sold_to,A3317700125225003,331770,Arctic Village,2024-07-01,2024,7,commercial_sold_to,64508,outlier_check
A3317700225225003_unbilled_sold_to,A3317700225225003,331770,Arctic Village,2024-08-01,2024,8,unbilled_sold_to,33847,outlier_check
A3317700525225003_unbilled_sold_to,A3317700525225003,331770,Arctic Village,2024-11-01,2024,11,unbilled_sold_to,22906,outlier_check
A3317700825225003_unbilled_sold_to,A3317700825225003,331770,Arctic Village,2025-02-01,2025,2,unbilled_sold_to,17710,outlier_check
A3317700626225003_fuel_used_gallons,A3317700626225003,331770,Arctic Village,2025-12-01,2025,12,fuel_used_gallons,26187,outlier_check
A3317700626225003_diesel_kwh_generated,A3317700626225003,331770,Arctic Village,2025-12-01,2025,12,diesel_kwh_generated,2903112,outlier_check
A3317700626225003_unbilled_sold_to,A3317700626225003,331770,Arctic Village,2025-12-01,2025,12,unbilled_sold_to,18003,outlier_check
A3317700826225003_unbilled_sold_to,A3317700826225003,331770,Arctic Village,2026-02-01,2026,2,unbilled_sold_to,12072,outlier_check
A3317701026225003_powerhouse_consumption_kwh,A3317701026225003,331770,Arctic Village,2026-04-01,2026,4,powerhouse_consumption_kwh,16508,outlier_check
A3317701126225003_unbilled_sold_to,A3317701126225003,331770,Arctic Village,2026-05-01,2026,5,unbilled_sold_to,12851,outlier_check
A3317500716225003_govt_facil_sold_to,A3317500716225003,331750,Atka,2016-01-01,2016,1,govt_facil_sold_to,8776,outlier_check
A3317500217225003_fuel_used_gallons,A3317500217225003,331750,Atka,2016-08-01,2016,8,fuel_used_gallons,3927,outlier_check
A3317500217225003_diesel_kwh_generated,A3317500217225003,331750,Atka,2016-08-01,2016,8,diesel_kwh_generated,33921,outlier_check
A3317500917225003_unbilled_sold_to,A3317500917225003,331750,Atka,2017-03-01,2017,3,unbilled_sold_to,330,outlier_check
A3317500618225003_peak_consumption_kw,A3317500618225003,331750,Atka,2017-12-01,2017,12,peak_consumption_kw,130,outlier_check
A3317500718225003_unbilled_sold_to,A3317500718225003,331750,Atka,2018-01-01,2018,1,unbilled_sold_to,378,outlier_check
A3317500421225003_peak_consumption_kw,A3317500421225003,331750,Atka,2020-10-01,2020,10,peak_consumption_kw,0,outlier_check
A3317500624225003_residential_sold_to,A3317500624225003,331750,Atka,2023-12-01,2023,12,residential_sold_to,18231,outlier_check
A3317500624225003_com_facil_sold_to,A3317500624225003,331750,Atka,2023-12-01,2023,12,com_facil_sold_to,13304,outlier_check
A3317500724225003_peak_consumption_kw,A3317500724225003,331750,Atka,2024-01-01,2024,1,peak_consumption_kw,112,outlier_check
A3317800616225003_fuel_used_gallons,A3317800616225003,331780,Atmautluak,2015-12-01,2015,12,fuel_used_gallons,0,outlier_check
A3317800616225003_powerhouse_consumption_kwh,A3317800616225003,331780,Atmautluak,2015-12-01,2015,12,powerhouse_consumption_kwh,0,outlier_check
A3317800716225003_fuel_used_gallons,A3317800716225003,331780,Atmautluak,2016-01-01,2016,1,fuel_used_gallons,11792,outlier_check
A3317800716225003_powerhouse_consumption_kwh,A3317800716225003,331780,Atmautluak,2016-01-01,2016,1,powerhouse_consumption_kwh,0,outlier_check
A3317800816225003_powerhouse_consumption_kwh,A3317800816225003,331780,Atmautluak,2016-02-01,2016,2,powerhouse_consumption_kwh,0,outlier_check
A3317800916225003_powerhouse_consumption_kwh,A3317800916225003,331780,Atmautluak,2016-03-01,2016,3,powerhouse_consumption_kwh,0,outlier_check
A3317800217225003_govt_facil_sold_to,A3317800217225003,331780,Atmautluak,2016-08-01,2016,8,govt_facil_sold_to,18048,outlier_check
A3317800118225003_govt_facil_sold_to,A3317800118225003,331780,Atmautluak,2017-07-01,2017,7,govt_facil_sold_to,13628,outlier_check
A3317800718225003_govt_facil_sold_to,A3317800718225003,331780,Atmautluak,2018-01-01,2018,1,govt_facil_sold_to,29960,outlier_check
A3317800818225003_powerhouse_consumption_kwh,A3317800818225003,331780,Atmautluak,2018-02-01,2018,2,powerhouse_consumption_kwh,0,outlier_check
A3317800918225003_powerhouse_consumption_kwh,A3317800918225003,331780,Atmautluak,2018-03-01,2018,3,powerhouse_consumption_kwh,0,outlier_check
A3317801018225003_powerhouse_consumption_kwh,A3317801018225003,331780,Atmautluak,2018-04-01,2018,4,powerhouse_consumption_kwh,0,outlier_check
A3317801118225003_powerhouse_consumption_kwh,A3317801118225003,331780,Atmautluak,2018-05-01,2018,5,powerhouse_consumption_kwh,0,outlier_check
A3317801218225003_powerhouse_consumption_kwh,A3317801218225003,331780,Atmautluak,2018-06-01,2018,6,powerhouse_consumption_kwh,0,outlier_check
A3317800419225003_powerhouse_consumption_kwh,A3317800419225003,331780,Atmautluak,2018-10-01,2018,10,powerhouse_consumption_kwh,0,outlier_check
A3317800519225003_powerhouse_consumption_kwh,A3317800519225003,331780,Atmautluak,2018-11-01,2018,11,powerhouse_consumption_kwh,0,outlier_check
A3317800819225003_powerhouse_consumption_kwh,A3317800819225003,331780,Atmautluak,2019-02-01,2019,2,powerhouse_consumption_kwh,0,outlier_check
A3317800919225003_powerhouse_consumption_kwh,A3317800919225003,331780,Atmautluak,2019-03-01,2019,3,powerhouse_consumption_kwh,0,outlier_check
A3317801119225003_powerhouse_consumption_kwh,A3317801119225003,331780,Atmautluak,2019-05-01,2019,5,powerhouse_consumption_kwh,0,outlier_check
A3317801219225003_powerhouse_consumption_kwh,A3317801219225003,331780,Atmautluak,2019-06-01,2019,6,powerhouse_consumption_kwh,0,outlier_check
A3317800120225003_powerhouse_consumption_kwh,A3317800120225003,331780,Atmautluak,2019-07-01,2019,7,powerhouse_consumption_kwh,0,outlier_check
A3317800220225003_powerhouse_consumption_kwh,A3317800220225003,331780,Atmautluak,2019-08-01,2019,8,powerhouse_consumption_kwh,0,outlier_check
A3317800320225003_powerhouse_consumption_kwh,A3317800320225003,331780,Atmautluak,2019-09-01,2019,9,powerhouse_consumption_kwh,0,outlier_check
A3317800420225003_powerhouse_consumption_kwh,A3317800420225003,331780,Atmautluak,2019-10-01,2019,10,powerhouse_consumption_kwh,0,outlier_check
A3317800620225003_powerhouse_consumption_kwh,A3317800620225003,331780,Atmautluak,2019-12-01,2019,12,powerhouse_consumption_kwh,0,outlier_check
A3317800920225003_unbilled_sold_to,A3317800920225003,331780,Atmautluak,2020-03-01,2020,3,unbilled_sold_to,586,outlier_check
A3317800722225003_unbilled_sold_to,A3317800722225003,331780,Atmautluak,2022-01-01,2022,1,unbilled_sold_to,850,outlier_check
A3317800822225003_unbilled_sold_to,A3317800822225003,331780,Atmautluak,2022-02-01,2022,2,unbilled_sold_to,804,outlier_check
A3317800922225003_unbilled_sold_to,A3317800922225003,331780,Atmautluak,2022-03-01,2022,3,unbilled_sold_to,701,outlier_check
A3317801022225003_powerhouse_consumption_kwh,A3317801022225003,331780,Atmautluak,2022-04-01,2022,4,powerhouse_consumption_kwh,6780,outlier_check
A3317801022225003_unbilled_sold_to,A3317801022225003,331780,Atmautluak,2022-04-01,2022,4,unbilled_sold_to,757,outlier_check
A3317801122225003_powerhouse_consumption_kwh,A3317801122225003,331780,Atmautluak,2022-05-01,2022,5,powerhouse_consumption_kwh,9645,outlier_check
A3317801122225003_unbilled_sold_to,A3317801122225003,331780,Atmautluak,2022-05-01,2022,5,unbilled_sold_to,789,outlier_check
A3317801222225003_powerhouse_consumption_kwh,A3317801222225003,331780,Atmautluak,2022-06-01,2022,6,powerhouse_consumption_kwh,6029,outlier_check
A3317800123225003_powerhouse_consumption_kwh,A3317800123225003,331780,Atmautluak,2022-07-01,2022,7,powerhouse_consumption_kwh,6186,outlier_check
A3317800123225003_unbilled_sold_to,A3317800123225003,331780,Atmautluak,2022-07-01,2022,7,unbilled_sold_to,741,outlier_check
A3317800223225003_powerhouse_consumption_kwh,A3317800223225003,331780,Atmautluak,2022-08-01,2022,8,powerhouse_consumption_kwh,8019,outlier_check
A3317800323225003_powerhouse_consumption_kwh,A3317800323225003,331780,Atmautluak,2022-09-01,2022,9,powerhouse_consumption_kwh,7845,outlier_check
A3317800423225003_powerhouse_consumption_kwh,A3317800423225003,331780,Atmautluak,2022-10-01,2022,10,powerhouse_consumption_kwh,6533,outlier_check
A3317800423225003_unbilled_sold_to,A3317800423225003,331780,Atmautluak,2022-10-01,2022,10,unbilled_sold_to,732,outlier_check
A3317800523225003_powerhouse_consumption_kwh,A3317800523225003,331780,Atmautluak,2022-11-01,2022,11,powerhouse_consumption_kwh,8881,outlier_check
A3317800523225003_unbilled_sold_to,A3317800523225003,331780,Atmautluak,2022-11-01,2022,11,unbilled_sold_to,887,outlier_check
A3317800623225003_powerhouse_consumption_kwh,A3317800623225003,331780,Atmautluak,2022-12-01,2022,12,powerhouse_consumption_kwh,7437,outlier_check
A3317800623225003_unbilled_sold_to,A3317800623225003,331780,Atmautluak,2022-12-01,2022,12,unbilled_sold_to,710,outlier_check
A3317800823225003_powerhouse_consumption_kwh,A3317800823225003,331780,Atmautluak,2023-02-01,2023,2,powerhouse_consumption_kwh,7028,outlier_check
A3317800923225003_powerhouse_consumption_kwh,A3317800923225003,331780,Atmautluak,2023-03-01,2023,3,powerhouse_consumption_kwh,9111,outlier_check
A3317801023225003_powerhouse_consumption_kwh,A3317801023225003,331780,Atmautluak,2023-04-01,2023,4,powerhouse_consumption_kwh,7051,outlier_check
A3317801123225003_powerhouse_consumption_kwh,A3317801123225003,331780,Atmautluak,2023-05-01,2023,5,powerhouse_consumption_kwh,7630,outlier_check
A3317801223225003_powerhouse_consumption_kwh,A3317801223225003,331780,Atmautluak,2023-06-01,2023,6,powerhouse_consumption_kwh,7630,outlier_check
A3317800224225003_powerhouse_consumption_kwh,A3317800224225003,331780,Atmautluak,2023-08-01,2023,8,powerhouse_consumption_kwh,6878,outlier_check
A3317800324225003_powerhouse_consumption_kwh,A3317800324225003,331780,Atmautluak,2023-09-01,2023,9,powerhouse_consumption_kwh,9083,outlier_check
A3317800424225003_powerhouse_consumption_kwh,A3317800424225003,331780,Atmautluak,2023-10-01,2023,10,powerhouse_consumption_kwh,10103,outlier_check
A3317800524225003_powerhouse_consumption_kwh,A3317800524225003,331780,Atmautluak,2023-11-01,2023,11,powerhouse_consumption_kwh,9451,outlier_check
A3317800126225003_residential_rate,A3317800126225003,331780,Atmautluak,2025-07-01,2025,7,residential_rate,99.99,outlier_check
A3323600420225003_govt_facil_sold_to,A3323600420225003,332360,Atqasuk,2019-10-01,2019,10,govt_facil_sold_to,5493,outlier_check
A3323600520225003_govt_facil_sold_to,A3323600520225003,332360,Atqasuk,2019-11-01,2019,11,govt_facil_sold_to,8298,outlier_check
A3323600620225003_govt_facil_sold_to,A3323600620225003,332360,Atqasuk,2019-12-01,2019,12,govt_facil_sold_to,11150,outlier_check
A3323600720225003_govt_facil_sold_to,A3323600720225003,332360,Atqasuk,2020-01-01,2020,1,govt_facil_sold_to,12152,outlier_check
