id,identifier,project_code,sales_reporting_name,date,calendar_year,calendar_month,column,raw_value,source,carry_forward,annual_average,avg_preceding_proceeding,avg_same_month_other_years,manual_override,decision,comment
A3311900421225003_fuel_used_gallons,A3311900421225003,331190,Skagway,2020-10-01,2020,10,fuel_used_gallons,569,quality_check,1230,5895,2130,1529,NA,NA,NA
A3311900524225003_fuel_used_gallons,A3311900524225003,331190,Skagway,2023-11-01,2023,11,fuel_used_gallons,929,quality_check,1105,3931,850,1813,NA,NA,NA
A3311900125225003_diesel_kwh_generated,A3311900125225003,331190,Skagway,2024-07-01,2024,7,diesel_kwh_generated,2200,quality_check,13635,69550,10016,8856,NA,NA,NA
A3311900324225003_diesel_kwh_generated,A3311900324225003,331190,Skagway,2023-09-01,2023,9,diesel_kwh_generated,7365,quality_check,NA,15658,6634,29037,NA,NA,NA
A3311900421225003_diesel_kwh_generated,A3311900421225003,331190,Skagway,2020-10-01,2020,10,diesel_kwh_generated,1286,quality_check,15276,80199,23971,20399,NA,NA,NA
A3311900524225003_diesel_kwh_generated,A3311900524225003,331190,Skagway,2023-11-01,2023,11,diesel_kwh_generated,2429,quality_check,6634,15658,7074,24166,NA,NA,NA
A3322600716225003_diesel_kwh_generated,A3322600716225003,332260,Sleetmute,2016-01-01,2016,1,diesel_kwh_generated,24795,quality_check,25781,20051,24685,28531,NA,NA,NA
A3316800426225003_fuel_used_gallons,A3316800426225003,331680,Stebbins,2025-10-01,2025,10,fuel_used_gallons,6789,quality_check,17383,14327,14622,19250,NA,NA,NA
A3316800823225003_fuel_used_gallons,A3316800823225003,331680,Stebbins,2023-02-01,2023,2,fuel_used_gallons,956,quality_check,27474,18700,25956,21572,NA,NA,NA
A3316800426225003_diesel_kwh_generated,A3316800426225003,331680,Stebbins,2025-10-01,2025,10,diesel_kwh_generated,281512,quality_check,281512,289663,225928,293650,NA,NA,NA
A3316800823225003_diesel_kwh_generated,A3316800823225003,331680,Stebbins,2023-02-01,2023,2,diesel_kwh_generated,319415,quality_check,413316,305384,384572,326351,NA,NA,NA
A3316801125225003_diesel_kwh_generated,A3316801125225003,331680,Stebbins,2025-05-01,2025,5,diesel_kwh_generated,251589,quality_check,328939,289663,281738,259805,NA,NA,NA
A3316801223225003_diesel_kwh_generated,A3316801223225003,331680,Stebbins,2023-06-01,2023,6,diesel_kwh_generated,215425,quality_check,294885,305384,263046,220661,NA,NA,NA
A3322700623225003_fuel_used_gallons,A3322700623225003,332270,Stony River,2022-12-01,2022,12,fuel_used_gallons,131,quality_check,NA,1503,NA,1476,NA,NA,NA
A3322700623225003_diesel_kwh_generated,A3322700623225003,332270,Stony River,2022-12-01,2022,12,diesel_kwh_generated,10783,quality_check,13381,10880,15356,12538,NA,NA,NA
A3322700917225003_diesel_kwh_generated,A3322700917225003,332270,Stony River,2017-03-01,2017,3,diesel_kwh_generated,11336,quality_check,11336,9890,10741,12325,NA,NA,NA
A3325800624225003_diesel_kwh_generated,A3325800624225003,332580,Takotna,2023-12-01,2023,12,diesel_kwh_generated,17563,quality_check,14384,22190,17210,18102,NA,NA,NA
A3325800824225003_diesel_kwh_generated,A3325800824225003,332580,Takotna,2024-02-01,2024,2,diesel_kwh_generated,21438,quality_check,20037,22907,22778,13352,NA,NA,NA
A3325800925225003_diesel_kwh_generated,A3325800925225003,332580,Takotna,2025-03-01,2025,3,diesel_kwh_generated,27565,quality_check,26544,22447,25202,20362,NA,NA,NA
A3325801124225003_diesel_kwh_generated,A3325801124225003,332580,Takotna,2024-05-01,2024,5,diesel_kwh_generated,21846,quality_check,21156,22907,20058,14797,NA,NA,NA
A3316850617225003_diesel_kwh_generated,A3316850617225003,331685,Teller,2016-12-01,2016,12,diesel_kwh_generated,81834,quality_check,78851,71293,83535,81377,NA,NA,NA
A3316850618225003_diesel_kwh_generated,A3316850618225003,331685,Teller,2017-12-01,2017,12,diesel_kwh_generated,83395,quality_check,86225,68011,87384,81377,NA,NA,NA
A3316851125225003_diesel_kwh_generated,A3316851125225003,331685,Teller,2025-05-01,2025,5,diesel_kwh_generated,63914,quality_check,72227,74039,63968,66885,NA,NA,NA
A3316851223225003_diesel_kwh_generated,A3316851223225003,331685,Teller,2023-06-01,2023,6,diesel_kwh_generated,51121,quality_check,70638,73262,62800,55632,NA,NA,NA
A3316851123225003_residential_rate,A3316851123225003,331685,Teller,2023-05-01,2023,5,residential_rate,0.5089,quality_check,0.7004,1,1,1,NA,carry_forward,NA
A3312001225225003_most_recent_fuel_purch_price,A3312001225225003,331200,Tetlin,2025-06-01,2025,6,most_recent_fuel_purch_price,0.2629,quality_check,2.7123,3,3,3,NA,carry_forward,NA
A3316900926225003_diesel_kwh_generated,A3316900926225003,331690,Togiak,2026-03-01,2026,3,diesel_kwh_generated,302884,quality_check,267485,270126,262714,261553,NA,NA,NA
A3316901125225003_diesel_kwh_generated,A3316901125225003,331690,Togiak,2025-05-01,2025,5,diesel_kwh_generated,210562,quality_check,241558,240846,219922,241952,NA,NA,NA
A3316901223225003_diesel_kwh_generated,A3316901223225003,331690,Togiak,2023-06-01,2023,6,diesel_kwh_generated,240016,quality_check,275962,271206,289890,232921,NA,NA,NA
A3317000823225003_fuel_used_gallons,A3317000823225003,331700,Toksook Bay,2023-02-01,2023,2,fuel_used_gallons,4589,quality_check,27245,22046,25118,21153,NA,NA,NA
A3317000823225003_diesel_kwh_generated,A3317000823225003,331700,Toksook Bay,2023-02-01,2023,2,diesel_kwh_generated,323880,quality_check,412996,325027,371836,296478,NA,NA,NA
A3317001125225003_diesel_kwh_generated,A3317001125225003,331700,Toksook Bay,2025-05-01,2025,5,diesel_kwh_generated,257108,quality_check,338554,331419,304136,260142,NA,NA,NA
A3317001223225003_diesel_kwh_generated,A3317001223225003,331700,Toksook Bay,2023-06-01,2023,6,diesel_kwh_generated,256487,quality_check,327513,325027,301456,212845,NA,NA,NA
A3327100225225003_fuel_used_gallons,A3327100225225003,332710,Tuluksak,2024-08-01,2024,8,fuel_used_gallons,733,quality_check,5351,4623,2676,4307,NA,NA,NA
A3327100225225003_diesel_kwh_generated,A3327100225225003,332710,Tuluksak,2024-08-01,2024,8,diesel_kwh_generated,46210,quality_check,90996,81750,90996,56863,NA,NA,NA
A3327100325225003_diesel_kwh_generated,A3327100325225003,332710,Tuluksak,2024-09-01,2024,9,diesel_kwh_generated,73413,quality_check,NA,81750,NA,53416,NA,NA,NA
A3327100425225003_diesel_kwh_generated,A3327100425225003,332710,Tuluksak,2024-10-01,2024,10,diesel_kwh_generated,60083,quality_check,NA,81750,73276,59840,NA,NA,NA
A3317100826225003_residential_rate,A3317100826225003,331710,Tununak,2026-02-01,2026,2,residential_rate,0.2941,quality_check,0.645,1,1,1,NA,carry_forward,NA
A3317100926225003_residential_rate,A3317100926225003,331710,Tununak,2026-03-01,2026,3,residential_rate,0.2941,quality_check,NA,1,NA,1,NA,carry_forward,NA
A3317101026225003_residential_rate,A3317101026225003,331710,Tununak,2026-04-01,2026,4,residential_rate,0.2941,quality_check,NA,1,NA,1,NA,carry_forward,NA
A3317101126225003_residential_rate,A3317101126225003,331710,Tununak,2026-05-01,2026,5,residential_rate,0.2941,quality_check,NA,1,NA,1,NA,carry_forward,NA
A3327300623225003_most_recent_fuel_purch_price,A3327300623225003,332730,Twin Hills,2022-12-01,2022,12,most_recent_fuel_purch_price,0.4014,quality_check,2.7607,3,3,3,NA,carry_forward,NA
A3327300723225003_most_recent_fuel_purch_price,A3327300723225003,332730,Twin Hills,2023-01-01,2023,1,most_recent_fuel_purch_price,0.4014,quality_check,NA,2,NA,3,NA,carry_forward,NA
A3327300823225003_most_recent_fuel_purch_price,A3327300823225003,332730,Twin Hills,2023-02-01,2023,2,most_recent_fuel_purch_price,0.4014,quality_check,NA,2,NA,3,NA,carry_forward,NA
A3327300923225003_most_recent_fuel_purch_price,A3327300923225003,332730,Twin Hills,2023-03-01,2023,3,most_recent_fuel_purch_price,0.4014,quality_check,NA,2,0,3,NA,carry_forward,NA
A3327300324225003_residential_rate,A3327300324225003,332730,Twin Hills,2023-09-01,2023,9,residential_rate,0.619,quality_check,NA,1,1,1,NA,carry_forward,NA
A3328600220225003_diesel_kwh_generated,A3328600220225003,332860,Unalaska,2019-08-01,2019,8,diesel_kwh_generated,6664315,quality_check,6069592,4049554,5447794,4914700,NA,NA,NA
A3328800123225003_diesel_kwh_generated,A3328800123225003,332880,Venetie,2022-07-01,2022,7,diesel_kwh_generated,39849,quality_check,0,42883,0,39550,NA,NA,NA
A3328800124225003_diesel_kwh_generated,A3328800124225003,332880,Venetie,2023-07-01,2023,7,diesel_kwh_generated,62262,quality_check,NA,NA,NA,39550,NA,NA,NA
A3328800125225003_diesel_kwh_generated,A3328800125225003,332880,Venetie,2024-07-01,2024,7,diesel_kwh_generated,39171,quality_check,NA,NA,NA,39550,NA,NA,NA
A3328800223225003_diesel_kwh_generated,A3328800223225003,332880,Venetie,2022-08-01,2022,8,diesel_kwh_generated,21231,quality_check,NA,42883,NA,41550,NA,NA,NA
A3328800225225003_diesel_kwh_generated,A3328800225225003,332880,Venetie,2024-08-01,2024,8,diesel_kwh_generated,39172,quality_check,NA,NA,NA,41550,NA,NA,NA
A3328800323225003_diesel_kwh_generated,A3328800323225003,332880,Venetie,2022-09-01,2022,9,diesel_kwh_generated,54867,quality_check,NA,42883,NA,54662,NA,NA,NA
A3328800324225003_diesel_kwh_generated,A3328800324225003,332880,Venetie,2023-09-01,2023,9,diesel_kwh_generated,76220,quality_check,NA,NA,NA,54662,NA,NA,NA
A3328800423225003_diesel_kwh_generated,A3328800423225003,332880,Venetie,2022-10-01,2022,10,diesel_kwh_generated,53981,quality_check,NA,42883,NA,54288,NA,NA,NA
A3328800425225003_diesel_kwh_generated,A3328800425225003,332880,Venetie,2024-10-01,2024,10,diesel_kwh_generated,15625,quality_check,NA,NA,NA,54288,NA,NA,NA
A3328800523225003_diesel_kwh_generated,A3328800523225003,332880,Venetie,2022-11-01,2022,11,diesel_kwh_generated,36979,quality_check,NA,42883,NA,57271,NA,NA,NA
A3328800524225003_diesel_kwh_generated,A3328800524225003,332880,Venetie,2023-11-01,2023,11,diesel_kwh_generated,73027,quality_check,NA,NA,NA,57271,NA,NA,NA
A3328800525225003_diesel_kwh_generated,A3328800525225003,332880,Venetie,2024-11-01,2024,11,diesel_kwh_generated,57594,quality_check,NA,NA,NA,57271,NA,NA,NA
A3328800623225003_diesel_kwh_generated,A3328800623225003,332880,Venetie,2022-12-01,2022,12,diesel_kwh_generated,43390,quality_check,NA,42883,NA,52700,NA,NA,NA
A3328800624225003_diesel_kwh_generated,A3328800624225003,332880,Venetie,2023-12-01,2023,12,diesel_kwh_generated,59410,quality_check,NA,NA,NA,52700,NA,NA,NA
A3328800625225003_diesel_kwh_generated,A3328800625225003,332880,Venetie,2024-12-01,2024,12,diesel_kwh_generated,57595,quality_check,NA,NA,NA,52700,NA,NA,NA
A3328800723225003_diesel_kwh_generated,A3328800723225003,332880,Venetie,2023-01-01,2023,1,diesel_kwh_generated,45214,quality_check,NA,NA,NA,54357,NA,NA,NA
A3328800725225003_diesel_kwh_generated,A3328800725225003,332880,Venetie,2025-01-01,2025,1,diesel_kwh_generated,57595,quality_check,NA,0,NA,54357,NA,NA,NA
A3328800823225003_diesel_kwh_generated,A3328800823225003,332880,Venetie,2023-02-01,2023,2,diesel_kwh_generated,36133,quality_check,NA,NA,NA,41150,NA,NA,NA
A3328800824225003_diesel_kwh_generated,A3328800824225003,332880,Venetie,2024-02-01,2024,2,diesel_kwh_generated,81999,quality_check,NA,NA,NA,41150,NA,NA,NA
A3328800825225003_diesel_kwh_generated,A3328800825225003,332880,Venetie,2025-02-01,2025,2,diesel_kwh_generated,48568,quality_check,NA,0,NA,41150,NA,NA,NA
A3328800923225003_diesel_kwh_generated,A3328800923225003,332880,Venetie,2023-03-01,2023,3,diesel_kwh_generated,42498,quality_check,NA,NA,NA,55214,NA,NA,NA
A3328800924225003_diesel_kwh_generated,A3328800924225003,332880,Venetie,2024-03-01,2024,3,diesel_kwh_generated,53971,quality_check,NA,NA,NA,55214,NA,NA,NA
A3328800925225003_diesel_kwh_generated,A3328800925225003,332880,Venetie,2025-03-01,2025,3,diesel_kwh_generated,50431,quality_check,NA,0,NA,55214,NA,NA,NA
A3328801023225003_diesel_kwh_generated,A3328801023225003,332880,Venetie,2023-04-01,2023,4,diesel_kwh_generated,58216,quality_check,NA,NA,NA,47000,NA,NA,NA
A3328801024225003_diesel_kwh_generated,A3328801024225003,332880,Venetie,2024-04-01,2024,4,diesel_kwh_generated,50290,quality_check,NA,NA,NA,47000,NA,NA,NA
A3328801025225003_diesel_kwh_generated,A3328801025225003,332880,Venetie,2025-04-01,2025,4,diesel_kwh_generated,54770,quality_check,NA,0,NA,47000,NA,NA,NA
A3328801123225003_diesel_kwh_generated,A3328801123225003,332880,Venetie,2023-05-01,2023,5,diesel_kwh_generated,47632,quality_check,NA,NA,NA,51157,NA,NA,NA
A3328801125225003_diesel_kwh_generated,A3328801125225003,332880,Venetie,2025-05-01,2025,5,diesel_kwh_generated,38456,quality_check,NA,0,NA,51157,NA,NA,NA
A3328801224225003_diesel_kwh_generated,A3328801224225003,332880,Venetie,2024-06-01,2024,6,diesel_kwh_generated,48839,quality_check,NA,NA,NA,49483,NA,NA,NA
A3328801225225003_diesel_kwh_generated,A3328801225225003,332880,Venetie,2025-06-01,2025,6,diesel_kwh_generated,33285,quality_check,NA,0,0,49483,NA,NA,NA
A3324100117225003_residential_rate,A3324100117225003,332410,Wainwright,2016-07-01,2016,7,residential_rate,0.15,quality_check,0.15,0,0,0,NA,carry_forward,NA
A3324100216225003_residential_rate,A3324100216225003,332410,Wainwright,2015-08-01,2015,8,residential_rate,0.1786,quality_check,NA,NA,NA,0,NA,carry_forward,NA
A3324100217225003_residential_rate,A3324100217225003,332410,Wainwright,2016-08-01,2016,8,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324100218225003_residential_rate,A3324100218225003,332410,Wainwright,2017-08-01,2017,8,residential_rate,0.15,quality_check,0.15,0,0,0,NA,carry_forward,NA
A3324100316225003_residential_rate,A3324100316225003,332410,Wainwright,2015-09-01,2015,9,residential_rate,0.15,quality_check,NA,NA,NA,0,NA,carry_forward,NA
A3324100317225003_residential_rate,A3324100317225003,332410,Wainwright,2016-09-01,2016,9,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324100416225003_residential_rate,A3324100416225003,332410,Wainwright,2015-10-01,2015,10,residential_rate,0.15,quality_check,NA,NA,NA,0,NA,carry_forward,NA
A3324100417225003_residential_rate,A3324100417225003,332410,Wainwright,2016-10-01,2016,10,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324100516225003_residential_rate,A3324100516225003,332410,Wainwright,2015-11-01,2015,11,residential_rate,0.15,quality_check,NA,NA,NA,0,NA,carry_forward,NA
A3324100517225003_residential_rate,A3324100517225003,332410,Wainwright,2016-11-01,2016,11,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324100616225003_residential_rate,A3324100616225003,332410,Wainwright,2015-12-01,2015,12,residential_rate,0.15,quality_check,NA,NA,NA,0,NA,carry_forward,NA
A3324100617225003_residential_rate,A3324100617225003,332410,Wainwright,2016-12-01,2016,12,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324100716225003_residential_rate,A3324100716225003,332410,Wainwright,2016-01-01,2016,1,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324100717225003_residential_rate,A3324100717225003,332410,Wainwright,2017-01-01,2017,1,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324100816225003_residential_rate,A3324100816225003,332410,Wainwright,2016-02-01,2016,2,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324100817225003_residential_rate,A3324100817225003,332410,Wainwright,2017-02-01,2017,2,residential_rate,0.15,quality_check,NA,0,0,0,NA,carry_forward,NA
A3324100916225003_residential_rate,A3324100916225003,332410,Wainwright,2016-03-01,2016,3,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324100921225003_residential_rate,A3324100921225003,332410,Wainwright,2021-03-01,2021,3,residential_rate,0.15,quality_check,0.15,0,0,0,NA,carry_forward,NA
A3324100922225003_residential_rate,A3324100922225003,332410,Wainwright,2022-03-01,2022,3,residential_rate,0.15,quality_check,0.15,0,0,0,NA,carry_forward,NA
A3324101016225003_residential_rate,A3324101016225003,332410,Wainwright,2016-04-01,2016,4,residential_rate,0.15,quality_check,NA,0,0,0,NA,carry_forward,NA
A3324101017225003_residential_rate,A3324101017225003,332410,Wainwright,2017-04-01,2017,4,residential_rate,0.1768,quality_check,0.2806,0,0,0,NA,carry_forward,NA
A3324101019225003_residential_rate,A3324101019225003,332410,Wainwright,2019-04-01,2019,4,residential_rate,0.1826,quality_check,0.1917,0,0,0,NA,carry_forward,NA
A3324101021225003_residential_rate,A3324101021225003,332410,Wainwright,2021-04-01,2021,4,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324101022225003_residential_rate,A3324101022225003,332410,Wainwright,2022-04-01,2022,4,residential_rate,0.15,quality_check,NA,0,NA,0,NA,carry_forward,NA
A3324101117225003_residential_rate,A3324101117225003,332410,Wainwright,2017-05-01,2017,5,residential_rate,0.1775,quality_check,NA,0,0,0,NA,carry_forward,NA
A3324101121225003_residential_rate,A3324101121225003,332410,Wainwright,2021-05-01,2021,5,residential_rate,0.15,quality_check,NA,0,0,0,NA,carry_forward,NA
A3324101122225003_residential_rate,A3324101122225003,332410,Wainwright,2022-05-01,2022,5,residential_rate,0.15,quality_check,NA,0,0,0,NA,carry_forward,NA
A3317300616225003_fuel_used_gallons,A3317300616225003,331730,Wales,2015-12-01,2015,12,fuel_used_gallons,1328,quality_check,4292,4019,4628,6475,NA,NA,NA
A3317300618225003_fuel_used_gallons,A3317300618225003,331730,Wales,2017-12-01,2017,12,fuel_used_gallons,1267,quality_check,4372,4250,4400,6475,NA,NA,NA
A3317300621225003_fuel_used_gallons,A3317300621225003,331730,Wales,2020-12-01,2020,12,fuel_used_gallons,207,quality_check,4716,4279,4866,6475,NA,NA,NA
A3317300616225003_diesel_kwh_generated,A3317300616225003,331730,Wales,2015-12-01,2015,12,diesel_kwh_generated,60545,quality_check,54172,48309,59374,70458,NA,NA,NA
A3317300617225003_diesel_kwh_generated,A3317300617225003,331730,Wales,2016-12-01,2016,12,diesel_kwh_generated,69457,quality_check,57021,53328,58148,70458,NA,NA,NA
A3317300618225003_diesel_kwh_generated,A3317300618225003,331730,Wales,2017-12-01,2017,12,diesel_kwh_generated,59003,quality_check,61101,53362,60298,70458,NA,NA,NA
A3317300620225003_diesel_kwh_generated,A3317300620225003,331730,Wales,2019-12-01,2019,12,diesel_kwh_generated,64219,quality_check,54208,52241,62538,70458,NA,NA,NA
A3317300621225003_diesel_kwh_generated,A3317300621225003,331730,Wales,2020-12-01,2020,12,diesel_kwh_generated,63111,quality_check,57311,54087,58854,70458,NA,NA,NA
A3317300623225003_diesel_kwh_generated,A3317300623225003,331730,Wales,2022-12-01,2022,12,diesel_kwh_generated,72282,quality_check,80666,65241,83700,70458,NA,NA,NA
A3317301125225003_diesel_kwh_generated,A3317301125225003,331730,Wales,2025-05-01,2025,5,diesel_kwh_generated,55280,quality_check,64498,65788,56556,60132,NA,NA,NA
A3317301223225003_diesel_kwh_generated,A3317301223225003,331730,Wales,2023-06-01,2023,6,diesel_kwh_generated,61425,quality_check,82890,76338,70640,48374,NA,NA,NA
A3329000622225003_fuel_used_gallons,A3329000622225003,332900,Yakutat,2021-12-01,2021,12,fuel_used_gallons,16002,quality_check,38310,36920,36933,32735,NA,NA,NA
A3329000622225003_diesel_kwh_generated,A3329000622225003,332900,Yakutat,2021-12-01,2021,12,diesel_kwh_generated,547236,quality_check,547869,541757,534028,495360,NA,NA,NA
