identifier,project_code,stage_code,shortcut_dimension_4_code,line_no,sales_reporter_id,sales_reporting_name,ak_operator_id,operator_name,plant_id,plant_name,intertie_id,intertie_name,utility,community,amount,purchased_from,purchased_from_2,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,fuel_used_gallons,non_fuel_expenses,fuel_cost,total_kwh_purchased,total_kwh_purchased_2,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,diesel_kwh_generated,hydro_kwh_generated,natural_gas_kwh_generated,wind_kwh_generated,solar_kwh_generated,other_kwh_generated,calendar_month,fiscal_year,calendar_year,pce_eligible_residential_kwh,pce_eligible_com_facil_kwh,pce_eligible_community_kwh,pce_eligible_total_kwh,actual_rate,pro_rata_rate,residential_rate,effective_residential_rate,residential_kwh_per_customer_per_month,pce_residential_kwh_per_customer_per_month
A3326900725225003,332690,07,25,0,SR-213,Chilkat Valley/Klukwan,AK-OP-041,Inside Passage Electric,NA,NA,032-1998,Haines_grid,INSIDE PASSAGE ELECTRIC,CHILKAT VALLEY/KLUKWAN,40445.63,ALASKA POWER & TELEPHONE,NA,4535,303,97732,46058,12681,11916,0,3.2445,0,NA,0,125040,NA,271,31,11,19,0,0,NA,NA,70800,NA,0,NA,NA,1,2025,2025,86694,0,12681,99375,0.407,0.407,0.6992,0.29220000000000007,360.6346863468635,319.9040590405904
A3327100725225003,332710,07,25,0,SR-180,Tuluksak,AK-OP-093,Tuluksak Traditional,P258,Tuluksak,190-0000,Tuluksak_grid,TULUKSAK TRADITIONAL,TULUKSAK,22244.61,NA,NA,1687,156,46032,23713,3209,1455,2380,NA,7068,14777.37,87906.13,0,NA,106,8,6,4,2,0,NA,87729,0,NA,0,NA,NA,1,2025,2025,38675,0,1711,40386,0.5508,0.5508,0.75,0.19920000000000004,434.2641509433962,364.85849056603774
A3327200725225003,332720,07,25,0,SR-181,Tuntutuliak,AK-OP-094,Tuntutuliak Community,P259,Tuntutuliak,191-0000,Tuntutuliak_grid,TUNTUTULIAK COMMUNITY SERVICES ASSOCIATION,TUNTUTULIAK,30621.41,NA,NA,2850,258,63404,46660,3438,1326,1918,4.9501,7734,57059.01,38284.07,0,NA,146,30,8,5,7,0,NA,117990,0,NA,12890,NA,NA,1,2025,2025,57571,0,3355,60926,0.5026,0.5026,0.75,0.24739999999999995,434.2739726027397,394.32191780821915
A3327300725225003,332730,07,25,0,SR-183,Twin Hills,AK-OP-006,Alaska Village Electric Cooperative,P260,Twin Hills,086-2020,Togiak_grid,ALASKA VILLAGE ELECTRIC COOP,TWIN HILLS,8047.03,NA,NA,NA,NA,13385,0,8615,7221,0,4.4757,0,NA,0,0,NA,33,8,5,2,0,0,NA,NA,0,NA,NA,NA,NA,1,2025,2025,13057,0,5638,18695,0.4404,0.4404,0.7145,0.2741,405.6060606060606,395.6666666666667
A3327400725225003,332740,07,25,0,SR-125,Nikolski,AK-OP-096,Umnak Power Company,P261,Nikolski,193-0000,Nikolski_grid,UMNAK POWER COMPANY,NIKOLSKI,3989.44,NA,NA,1587,60,4703,7541,5982,714,0,8.5076,3042,1738.4,25880.12,0,NA,14,10,6,1,0,0,NA,21809,0,NA,0,NA,NA,1,2025,2025,4653,0,2590,7243,0.5508,0.5508,0.75,0.19920000000000004,335.92857142857144,332.35714285714283
A3328500725225003,332850,07,25,0,SR-184,Unalakleet,AK-OP-098,Unalakleet Valley Electric Cooperative,P262,Unalakleet,194-0000,Unalakleet_grid,UNALAKLEET VALLEY ELECTRIC,UNALAKLEET,43812.69,NA,NA,31317,1495,134536,106404,101276,47261,414,4.2412,16213,385116,68762.58,0,NA,274,42,23,44,1,0,NA,252258,0,NA,173896,NA,NA,1,2025,2025,105163,0,27442,132605,0.3304,0.3304,0.6158,0.2854,491.007299270073,383.8065693430657
A3328600725225003,332860,07,25,0,SR-185,Unalaska,AK-OP-097,"Unalaska, City of",P291,Unalaska,195-0000,Unalaska_grid,CITY OF UNALASKA,UNALASKA,67099.44,NA,NA,56796,4270,361684,1775004,274087,30389,0,2.9669,164682,390651.13,488595.03,0,NA,798,177,58,11,0,0,NA,2605990,0,NA,0,NA,NA,1,2025,2025,190520,0,256934,447454,0.1497,0.1497,0.4106,0.2609,453.23809523809524,238.7468671679198
A3328700725225003,332870,07,25,0,SR-122,Newtok,AK-OP-099,Ungusraq Power Company,P265,Newtok,196-0000,Newtok_grid,UNGUSRAQ POWER COMPANY,NEWTOK; MERTAVIK,18708.31,NA,NA,NA,NA,33500,10767,0,1326,0,5.4901,0,3000,0,0,NA,66,8,3,5,3,0,NA,45593,0,NA,0,NA,NA,1,2025,2025,31139,0,0,31139,0.6008,0.6008,0.8,0.19920000000000004,507.57575757575756,471.8030303030303
A3328800725225003,332880,07,25,0,SR-186,Venetie,AK-OP-100,Venetie Village Electric,P270,Venetie,197-0000,Venetie_grid,VENETIE VILLAGE ELECTRIC,VENETIE,26001.08,NA,NA,NA,NA,28986,9700,17003,0,1906,7.3647,0,3000,0,0,NA,80,11,10,1,3,0,NA,57595,0,NA,0,NA,NA,1,2025,2025,23452,0,13650,37102,0.7008,0.7008,0.9,0.19920000000000004,362.325,293.15
A3328900725225003,332890,07,25,0,SR-190,White Mountain,AK-OP-101,"White Mountain, City of",P272,White Mountain,198-0000,WhiteMountain_grid,CITY OF WHITE MOUNTAIN,WHITE MOUNTAIN,12775.73,NA,NA,3494,171,33238,24251,10458,2223,0,3.0756,7152,12844.82,21996.69,0,NA,70,25,8,4,0,0,NA,88270,0,NA,0,NA,NA,1,2025,2025,30242,0,10458,40700,0.3139,0.3139,0.55,0.23610000000000003,474.8285714285714,432.0285714285714
A3329000725225003,332900,07,25,0,SR-191,Yakutat,AK-OP-006,Alaska Village Electric Cooperative,P78,Yakutat,091-0000,Yakutat_grid,ALASKA VILLAGE ELECTRIC COOP,YAKUTAT,56227.45,NA,NA,9946,NA,124123,136124,134477,84461,0,4.1378,32645,NA,99466.05,0,NA,275,169,24,32,0,0,NA,546458,0,NA,NA,NA,NA,1,2025,2025,113932,0,42229,156161,0.3701,0.3701,0.5869,0.2168,451.35636363636365,414.29818181818183
A3310050825225003,331005,08,25,0,SR-11,Adak,AK-OP-088,TDX Adak Generating LLC,P251,Adak,186-0000,Adak_grid,TDX ADAK GENERATING LLC,ADAK,10566.75,NA,NA,45442,219,10107,20611,14717,24803,0,5.71,12268,NA,70050.28,0,NA,62,51,13,13,0,0,NA,131817,0,NA,0,NA,NA,2,2025,2025,8849,0,5040,13889,0.7608,0.7608,1.4021,0.6412999999999999,163.01612903225808,142.7258064516129
A3310100825225003,331010,08,25,0,SR-12,Akhiok,AK-OP-001,"Akhiok, City of",P2,Akhiok,001-0000,Akhiok_grid,AKHIOK/KAGUYAK ELECTRIC,AKHIOK,3105.36,NA,NA,965,59,5398,7697,5035,434,0,3.4106,3480,3000,11868.89,0,NA,29,6,10,1,0,0,NA,22060,0,NA,0,NA,NA,2,2025,2025,5398,0,4270,9668,0.3212,0.3212,0.8,0.47880000000000006,186.13793103448276,186.13793103448276
A3310200825225003,331020,08,25,0,SR-13,Akiachak,AK-OP-003,Akiachak Native Community,P3,Akiachak,002-0000,Akiachak_grid,AKIACHAK NATIVE COMMUNITY,AKIACHAK,31367.6,NA,NA,2208,432,78227,24251,14318,28795,4357,4.7062,9584,37398.66,45104.22,0,NA,209,39,12,10,3,0,NA,152149,0,NA,7295,NA,NA,2,2025,2025,73334,0,14114,87448,0.3587,0.3587,0.73,0.3713,374.2918660287081,350.88038277511964
A3310300825225003,331030,08,25,0,SR-14,Akiak,AK-OP-002,Akiak City Council,P4,Akiak,003-0000,Akiak_grid,AKIAK CITY COUNCIL,AKIAK,16597.35,NA,NA,2476,230,38144,18571,8915,4473,1782,9.5,7721,23632.21,73349.5,0,NA,106,29,14,3,2,0,NA,92604,0,NA,0,NA,NA,2,2025,2025,34468,0,8915,43383,0.4308,0.4308,0.63,0.1992,359.8490566037736,325.1698113207547
A3310400825225003,331040,08,25,0,SR-15,Akutan,AK-OP-004,"Akutan, City of",P5,Akutan,004-0000,Akutan_grid,CITY OF AKUTAN,AKUTAN,24489.59,NA,NA,7472,98,19286,15499,14689,269,0,4.773,4529,10544.16,21616.92,0,NA,41,27,11,1,0,0,NA,45336,18207,NA,0,NA,NA,2,2025,2025,17929,0,14689,32618,0.7508,0.7508,0.95,0.19919999999999993,470.390243902439,437.2926829268293
A3310500825225003,331050,08,25,0,SR-17,"Allakaket, Alatna",AK-OP-005,Alaska Power & Telephone Company,P30,Allakaket,005-0000,Allakaket_grid,ALASKA POWER & TELEPHONE,ALLAKAKET; ALATNA,26377.7,NA,NA,7098,144,24277,3313,16821,17735,0,5.8752,6106,NA,35873.97,0,NA,75,10,19,7,0,0,NA,75384,0,NA,0,NA,NA,2,2025,2025,22001,0,12670,34671,0.7608,0.7608,1.058,0.2972,323.6933333333333,293.3466666666667
A3310600825225003,331060,08,25,0,SR-29,"Bettles, Evansville",AK-OP-005,Alaska Power & Telephone Company,P31,Bettles,007-0000,Bettles_grid,ALASKA POWER & TELEPHONE,BETTLES; EVANSVILLE,5827.73,NA,NA,3249,110,7725,7294,6037,21857,0,4.6375,3677,NA,17052.09,0,NA,29,16,8,14,0,0,NA,50900,0,NA,0,NA,NA,2,2025,2025,5840,0,1820,7660,0.7608,0.7608,1.1193,0.35849999999999993,266.37931034482756,201.3793103448276
A3310700825225003,331070,08,25,0,SR-42,Chistochina,AK-OP-005,Alaska Power & Telephone Company,P32,Chistochina,026-2012,Slana_grid,ALASKA POWER & TELEPHONE,CHISTOCHINA,8912.69,NA,NA,128,NA,16450,19996,2104,0,0,2.7232,0,NA,0,0,NA,50,18,2,0,0,0,NA,NA,0,NA,0,NA,NA,2,2025,2025,13952,0,2104,16056,0.5551,0.5551,0.7877,0.23259999999999992,329,279.04
A3310800825225003,331080,08,25,0,SR-47,Coffman Cove,AK-OP-005,Alaska Power & Telephone Company,P33,Coffman Cove,023-2015,Prince of Wales Is._grid,ALASKA POWER & TELEPHONE,COFFMAN COVE,8369.7,NA,NA,4692,NA,95853,29642,9117,8919,0,2.962,0,NA,0,0,NA,197,52,14,3,0,0,NA,NA,0,NA,0,NA,NA,2,2025,2025,64755,0,9117,73872,0.1133,0.1133,0.377,0.2637,486.56345177664974,328.70558375634516
A3310900825225003,331090,08,25,0,SR-50,Craig,AK-OP-005,Alaska Power & Telephone Company,P20,Craig,023-2015,Prince of Wales Is._grid,ALASKA POWER & TELEPHONE,CRAIG,40663.26,"HAIDA ENERGY, INC. & BBL HYDRO",NA,32614,10034,412347,359611,118515,78209,0,2.962,38544,NA,114167.33,2832443,NA,666,322,36,22,0,0,NA,561899,0,NA,0,NA,NA,2,2025,2025,287569,0,71330,358899,0.1133,0.1133,0.377,0.2637,619.1396396396397,431.7852852852853
A3311000825225003,331100,08,25,0,SR-55,"Dot Lake, Dot Lake Village",AK-OP-005,Alaska Power & Telephone Company,NA,NA,015-2008,Tok_grid,ALASKA POWER & TELEPHONE,DOT LAKE; DOT LAKE VILLAGE,4197.03,NA,NA,NA,NA,9531,15448,5922,8670,0,2.7123,0,NA,0,0,NA,26,10,6,4,0,0,NA,NA,0,NA,0,NA,NA,2,2025,2025,7588,0,3990,11578,0.3625,0.3625,0.5877,0.2252,366.5769230769231,291.84615384615387
A3311100825225003,331110,08,25,0,SR-56,"Eagle, Eagle Village",AK-OP-005,Alaska Power & Telephone Company,P34,Eagle,009-0000,Eagle_grid,ALASKA POWER & TELEPHONE,EAGLE; EAGLE VILLAGE,18874.15,NA,NA,4716,157,27415,12653,7785,20355,0,3.6409,6354,NA,23134.28,0,NA,136,16,10,17,0,0,NA,80316,0,NA,0,766,NA,2,2025,2025,25491,0,7785,33276,0.5672,0.5672,0.8005,0.23329999999999995,201.5808823529412,187.43382352941177
A3311200825225003,331120,08,25,0,SR-71,"Haines, Covenant Life",AK-OP-005,Alaska Power & Telephone Company,P22,Haines,032-1998,Haines_grid,ALASKA POWER & TELEPHONE,HAINES; COVENANT LIFE,23965.85,"GOAT LAKE HYDRO, INC.",NA,43187,2642,575874,576495,110105,126197,0,4.4421,806,NA,3580.33,1438208,NA,1184,342,34,30,0,0,NA,9944,0,NA,0,NA,NA,2,2025,2025,420113,0,110105,530218,0.0452,0.0452,0.288,0.2428,486.38006756756755,354.8251689189189
A3311300825225003,331130,08,25,0,SR-72,Healy Lake,AK-OP-005,Alaska Power & Telephone Company,P36,Healy Lake,011-0000,Healy Lake_grid,ALASKA POWER & TELEPHONE,HEALY LAKE,2918.43,NA,NA,372,17,2070,2869,4186,0,0,3.9345,841,NA,3308.91,0,NA,8,2,3,0,0,0,NA,9497,0,NA,0,NA,NA,2,2025,2025,2016,0,1820,3836,0.7608,0.7608,1.0874,0.3265999999999999,258.75,252
A3311400825225003,331140,08,25,0,SR-73,Hollis,AK-OP-005,Alaska Power & Telephone Company,P37,Hollis,023-2015,Prince of Wales Is._grid,ALASKA POWER & TELEPHONE,HOLLIS,6364.85,NA,NA,1650,NA,93522,466747,0,4717,0,2.962,0,NA,0,0,NA,138,25,0,8,0,0,NA,NA,0,NA,0,NA,NA,2,2025,2025,56177,0,0,56177,0.1133,0.1133,0.377,0.2637,677.695652173913,407.07971014492756
A3311500825225003,331150,08,25,0,SR-79,Hydaburg,AK-OP-005,Alaska Power & Telephone Company,P23,Hydaburg,023-2015,Prince of Wales Is._grid,ALASKA POWER & TELEPHONE,HYDABURG,7993.65,NA,NA,3754,NA,60783,42244,19666,31215,0,2.962,0,NA,0,0,NA,116,50,7,14,0,0,NA,NA,0,NA,0,NA,NA,2,2025,2025,50887,0,19666,70553,0.1133,0.1133,0.377,0.2637,523.9913793103449,438.6810344827586
A3311550825225003,331155,08,25,0,SR-92,Klawock,AK-OP-005,Alaska Power & Telephone Company,P278,Klawock,023-2015,Prince of Wales Is._grid,ALASKA POWER & TELEPHONE,KLAWOCK,26094.46,NA,NA,17710,NA,274431,430890,58139,39543,0,2.962,0,NA,0,0,NA,414,139,20,16,0,0,NA,NA,0,NA,0,NA,NA,2,2025,2025,181593,0,48720,230313,0.1133,0.1133,0.377,0.2637,662.8768115942029,438.6304347826087
A3311600825225003,331160,08,25,0,SR-113,Mentasta Lake,AK-OP-005,Alaska Power & Telephone Company,P38,Mentasta Lake,026-2012,Slana_grid,ALASKA POWER & TELEPHONE,MENTASTA,11345.69,NA,NA,NA,NA,16308,11100,5078,7975,0,2.7232,0,NA,0,0,NA,57,11,7,4,0,0,NA,NA,0,NA,0,NA,NA,2,2025,2025,15361,0,5078,20439,0.5551,0.5551,0.7877,0.23259999999999992,286.10526315789474,269.49122807017545
A3311700825225003,331170,08,25,0,SR-119,Naukati Bay,AK-OP-005,Alaska Power & Telephone Company,P43,Naukati Bay,023-2015,Prince of Wales Is._grid,ALASKA POWER & TELEPHONE,NAUKATI,3987.71,NA,NA,2088,NA,52723,20397,0,6850,0,2.962,0,NA,0,0,NA,86,20,0,2,0,0,NA,NA,0,NA,0,NA,NA,2,2025,2025,35196,0,0,35196,0.1133,0.1133,0.377,0.2637,613.0581395348837,409.25581395348837
A3311800825225003,331180,08,25,0,SR-129,"Northway, Northway Village, Northway Junction",AK-OP-005,Alaska Power & Telephone Company,P25,Northway,012-0000,Northway_grid,ALASKA POWER & TELEPHONE,NORTHWAY; NORTHWAY VILLAGE,26416.8,NA,NA,1416,228,35644,38704,14680,28205,0,2.879,9526,NA,27425.35,0,NA,97,22,10,16,0,0,NA,131200,0,NA,0,NA,NA,2,2025,2025,30562,0,14680,45242,0.5839,0.5839,0.818,0.23409999999999995,367.4639175257732,315.07216494845363
A3311900825225003,331190,08,25,0,SR-164,Skagway,AK-OP-005,Alaska Power & Telephone Company,P26,Skagway,032-1998,Haines_grid,ALASKA POWER & TELEPHONE,SKAGWAY,12142.3,"GOAT LAKE HYDRO, INC.",NA,24791,2121,315848,503010,71177,152023,0,4.4421,34432,NA,152950.39,572963,NA,626,612,31,67,0,0,NA,479727,30001,NA,0,NA,NA,2,2025,2025,197458,0,71177,268635,0.0452,0.0452,0.288,0.2428,504.5495207667732,315.4281150159744
A3311950825225003,331195,08,25,0,SR-165,Slana,AK-OP-005,Alaska Power & Telephone Company,P27,Slana Generating Station,026-2012,Slana_grid,ALASKA POWER & TELEPHONE,SLANA,12509.18,NA,NA,2690,237,25550,7582,0,11268,0,2.7232,10310,NA,28076.19,0,NA,68,13,0,5,0,0,NA,143835,0,NA,0,NA,NA,2,2025,2025,22535,0,0,22535,0.5551,0.5551,0.7877,0.23259999999999992,375.7352941176471,331.3970588235294
A3312000825225003,331200,08,25,0,SR-175,Tetlin,AK-OP-005,Alaska Power & Telephone Company,P39,Tetlin,015-2008,Tok_grid,ALASKA POWER & TELEPHONE,TETLIN,8304.15,NA,NA,NA,NA,20277,3549,7177,8841,0,2.7123,0,NA,0,0,NA,56,6,5,4,0,0,NA,NA,0,NA,0,NA,NA,2,2025,2025,15731,0,7177,22908,0.3625,0.3625,0.5877,0.2252,362.0892857142857,280.9107142857143
A3312100825225003,331210,08,25,0,SR-176,"Thorne Bay, City of",AK-OP-005,Alaska Power & Telephone Company,P28,Thorne Bay Plant,NA,ThorneBay_grid,ALASKA POWER & TELEPHONE,THORNE BAY; KASAAN,18301.69,NA,NA,6030,NA,205607,89646,31845,57812,0,2.962,0,NA,0,0,NA,325,132,26,34,0,0,NA,NA,0,NA,0,NA,NA,2,2025,2025,129688,0,31845,161533,0.1133,0.1133,0.377,0.2637,632.636923076923,399.04
A3312200825225003,331220,08,25,0,SR-178,"Tok, Tanacross",AK-OP-005,Alaska Power & Telephone Company,P29,Tok,015-2008,Tok_grid,ALASKA POWER & TELEPHONE,TOK; TANACROSS,141811.09,NA,NA,19089,1902,412740,332232,61794,117142,0,2.7123,74928,NA,203227.21,0,NA,805,159,33,47,0,0,NA,1110702,0,NA,0,712,NA,2,2025,2025,329409,0,61794,391203,0.3625,0.3625,0.5877,0.2252,512.72049689441,409.20372670807456
A3312300825225003,331230,08,25,0,SR-189,Whale Pass,AK-OP-005,Alaska Power & Telephone Company,P40,Whale Pass,213-0000,Whale_Pass_grid,ALASKA POWER & TELEPHONE,WHALE PASS,2740.39,NA,NA,2073,91,31151,4809,1841,3259,0,2.962,3542,NA,10491.4,0,NA,85,16,2,3,0,0,NA,47361,0,NA,0,NA,NA,2,2025,2025,22346,0,1841,24187,0.1133,0.1133,0.377,0.2637,366.4823529411765,262.8941176470588
A3312400825225003,331240,08,25,0,SR-16,Alakanuk,AK-OP-006,Alaska Village Electric Cooperative,P45,Alakanuk,045-2016,Emmonak_grid,ALASKA VILLAGE ELECTRIC COOP,ALAKANUK,42274.26,NA,NA,NA,NA,74549,11642,39412,53746,0,5.0986,0,NA,0,0,NA,153,18,9,15,0,0,NA,NA,0,NA,NA,NA,NA,2,2025,2025,65249,0,34698,99947,0.4191,0.4191,0.7055,0.28640000000000004,487.2483660130719,426.4640522875817
A3312500825225003,331250,08,25,0,SR-18,Ambler,AK-OP-006,Alaska Village Electric Cooperative,P46,Ambler,035-0000,Ambler_grid,ALASKA VILLAGE ELECTRIC COOP,AMBLER,47343.5,NA,NA,5279,NA,50957,3419,55826,37147,0,6.2956,6287,NA,43498.5,0,NA,75,16,12,9,0,0,NA,128808,0,NA,NA,NA,NA,2,2025,2025,38526,0,18409,56935,0.5698,0.5698,0.8507,0.28090000000000004,679.4266666666666,513.68
A3312600825225003,331260,08,25,0,SR-22,Anvik,AK-OP-006,Alaska Village Electric Cooperative,P79,Anvik,036-0000,Anvik_grid,ALASKA VILLAGE ELECTRIC COOP,ANVIK,6403.7,NA,NA,739,NA,8811,0,9574,8852,0,4.088,2772,NA,10763.12,0,NA,36,10,9,11,0,0,NA,31446,0,NA,NA,NA,NA,2,2025,2025,8811,0,3812,12623,0.5112,0.5112,0.789,0.27780000000000005,244.75,244.75
A3312700825225003,331270,08,25,0,SR-31,Brevig Mission,AK-OP-006,Alaska Village Electric Cooperative,P48,Brevig Mission,039-0000,Brevig Mission_grid,ALASKA VILLAGE ELECTRIC COOP,BREVIG MISSION,23019.4,NA,NA,6214,NA,51217,4561,29246,40944,0,4.9336,10086,NA,39802.38,0,NA,87,18,2,21,0,0,NA,138121,0,NA,NA,NA,NA,2,2025,2025,46872,0,896,47768,0.4819,0.4819,0.7582,0.2763,588.7011494252873,538.7586206896551
A3312800825225003,331280,08,25,0,SR-37,Chevak,AK-OP-006,Alaska Village Electric Cooperative,P49,Chevak,040-0000,Chevak_grid,ALASKA VILLAGE ELECTRIC COOP,CHEVAK,43686.32,NA,NA,13427,NA,111973,11899,55008,60787,0,4.5042,13008,NA,53127.27,0,NA,205,27,9,19,0,0,NA,260093,0,NA,NA,NA,NA,2,2025,2025,100145,0,33137,133282,0.3367,0.3367,0.6344,0.29769999999999996,546.209756097561,488.5121951219512
A3312900825225003,331290,08,25,0,SR-57,Eek,AK-OP-006,Alaska Village Electric Cooperative,P80,Eek,041-0000,Eek_grid,ALASKA VILLAGE ELECTRIC COOP,EEK,23206.32,NA,NA,3085,NA,53009,13134,22229,24692,0,4.8046,8856,NA,35664.88,0,NA,111,32,4,6,0,0,NA,118818,0,NA,NA,NA,NA,2,2025,2025,50186,0,2804,52990,0.4389,0.4389,0.7129,0.27399999999999997,477.55855855855856,452.1261261261261
A3313000825225003,331300,08,25,0,SR-61,Elim,AK-OP-006,Alaska Village Electric Cooperative,P50,Elim,043-0000,Elim_grid,ALASKA VILLAGE ELECTRIC COOP,ELIM,28530.26,NA,NA,1438,NA,48590,4966,27328,34792,0,5.1175,7759,NA,33538.28,0,NA,91,18,10,19,0,0,NA,122669,0,NA,NA,NA,NA,2,2025,2025,43349,0,11439,54788,0.529,0.529,0.8077,0.27869999999999995,533.9560439560439,476.3626373626374
A3313100825225003,331310,08,25,0,SR-62,Emmonak,AK-OP-006,Alaska Village Electric Cooperative,P51,Emmonak,045-2016,Emmonak_grid,ALASKA VILLAGE ELECTRIC COOP,EMMONAK,60813.54,NA,NA,8062,NA,110683,44938,84886,64307,0,5.0986,35569,NA,158427.88,0,NA,200,46,20,27,0,0,NA,517408,0,NA,NA,NA,NA,2,2025,2025,97376,0,51624,149000,0.4191,0.4191,0.7055,0.28640000000000004,553.415,486.88
A3313200825225003,331320,08,25,0,SR-66,Gambell,AK-OP-006,Alaska Village Electric Cooperative,P52,Gambell,046-0000,Gambell_grid,ALASKA VILLAGE ELECTRIC COOP,GAMBELL,56151.27,NA,NA,5122,NA,106568,27885,42378,44254,0,5.2794,16921,NA,77814.6,0,NA,168,13,14,20,0,0,NA,233564,0,NA,NA,NA,NA,2,2025,2025,89842,0,24099,113941,0.5016,0.5016,0.7837,0.2820999999999999,634.3333333333334,534.7738095238095
A3313300825225003,331330,08,25,0,SR-68,Goodnews Bay,AK-OP-006,Alaska Village Electric Cooperative,P82,Goodnews Bay,047-0000,Goodnews Bay_grid,ALASKA VILLAGE ELECTRIC COOP,GOODNEWS BAY,17773.9,NA,NA,1407,NA,38273,2724,15782,14095,0,4.2572,5150,NA,22140.88,0,NA,77,12,5,8,0,0,NA,74877,0,NA,NA,NA,NA,2,2025,2025,35571,0,4430,40001,0.4463,0.4463,0.7207,0.27440000000000003,497.05194805194805,461.961038961039
A3313400825225003,331340,08,25,0,SR-69,Grayling,AK-OP-006,Alaska Village Electric Cooperative,P83,Grayling,048-0000,Grayling_grid,ALASKA VILLAGE ELECTRIC COOP,GRAYLING,13896.95,NA,NA,9188,NA,23903,2160,17100,8463,0,4.2414,4804,NA,17743.09,0,NA,66,18,9,7,0,0,NA,62129,0,NA,NA,NA,NA,2,2025,2025,23008,0,9762,32770,0.4344,0.4344,0.7082,0.27380000000000004,362.1666666666667,348.6060606060606
A3313500825225003,331350,08,25,0,SR-74,Holy Cross,AK-OP-006,Alaska Village Electric Cooperative,P84,Holy Cross,049-0000,Holy Cross_grid,ALASKA VILLAGE ELECTRIC COOP,HOLY CROSS,17160.89,NA,NA,2418,NA,32157,0,20482,9886,0,4.1476,4873,NA,18038.87,0,NA,68,15,11,9,0,0,NA,65246,0,NA,NA,NA,NA,2,2025,2025,27988,0,10009,37997,0.3867,0.3867,0.6579,0.27120000000000005,472.8970588235294,411.5882352941176
A3313600825225003,331360,08,25,0,SR-76,Hooper Bay,AK-OP-006,Alaska Village Electric Cooperative,P53,Hooper Bay,050-0000,Hooper Bay_grid,ALASKA VILLAGE ELECTRIC COOP,HOOPER BAY,57378.03,NA,NA,8818,NA,128079,29073,69263,71544,0,4.5122,24010,NA,104035.33,0,NA,256,31,8,30,0,0,NA,320425,0,NA,NA,NA,NA,2,2025,2025,114197,0,21204,135401,0.4297,0.4297,0.7213,0.2916,500.30859375,446.08203125
A3313700825225003,331370,08,25,0,SR-78,Huslia,AK-OP-006,Alaska Village Electric Cooperative,P85,Huslia,051-0000,Huslia_grid,ALASKA VILLAGE ELECTRIC COOP,HUSLIA,24969.22,NA,NA,3633,NA,55318,0,25335,26640,0,4.0442,9029,NA,34370.69,0,NA,113,24,12,11,0,0,NA,114132,0,NA,NA,NA,NA,2,2025,2025,51530,0,12504,64034,0.3985,0.3985,0.6704,0.2719,489.53982300884957,456.01769911504425
A3313800825225003,331380,08,25,0,SR-85,Kaltag,AK-OP-006,Alaska Village Electric Cooperative,P86,Kaltag,054-0000,Kaltag_grid,ALASKA VILLAGE ELECTRIC COOP,KALTAG,17032.23,NA,NA,2318,NA,24635,0,12177,17191,0,4.092,4597,NA,17039.7,0,NA,70,4,14,11,0,0,NA,60830,0,NA,NA,NA,NA,2,2025,2025,23117,0,9080,32197,0.4184,0.4184,0.6913,0.27290000000000003,351.92857142857144,330.24285714285713
A3313900825225003,331390,08,25,0,SR-87,Kasigluk,AK-OP-006,Alaska Village Electric Cooperative,P54,Kasigluk,055-2006,Kasigluk_grid,ALASKA VILLAGE ELECTRIC COOP,KASIGLUK,37736.89,NA,NA,12348,NA,63235,0,32271,20576,0,4.9267,18593,NA,79743.52,0,NA,112,13,11,11,0,0,NA,271228,0,NA,NA,NA,NA,2,2025,2025,58878,0,22685,81563,0.4732,0.4732,0.749,0.2758,564.5982142857143,525.6964285714286
A3314000825225003,331400,08,25,0,SR-88,Kiana,AK-OP-006,Alaska Village Electric Cooperative,P55,Kiana,057-0000,Kiana_grid,ALASKA VILLAGE ELECTRIC COOP,KIANA,36576.26,NA,NA,2594,NA,74153,16567,34575,37939,0,5.2606,12004,NA,55062.35,0,NA,113,23,13,6,0,0,NA,173846,0,NA,NA,NA,NA,2,2025,2025,58329,0,22344,80673,0.4648,0.4648,0.7402,0.2754,656.2212389380531,516.1858407079646
A3314100825225003,331410,08,25,0,SR-91,Kivalina,AK-OP-006,Alaska Village Electric Cooperative,P56,Kivalina,058-0000,Kivalina_grid,ALASKA VILLAGE ELECTRIC COOP,KIVALINA,27396.16,NA,NA,2303,NA,55016,5438,28582,46363,0,5.1449,10244,NA,47706.31,0,NA,86,17,7,20,0,0,NA,142954,0,NA,NA,NA,NA,2,2025,2025,45765,0,11036,56801,0.4895,0.4895,0.7662,0.2767,639.7209302325581,532.1511627906976
A3314200825225003,331420,08,25,0,SR-100,Koyuk,AK-OP-006,Alaska Village Electric Cooperative,P58,Koyuk,060-0000,Koyuk_grid,ALASKA VILLAGE ELECTRIC COOP,KOYUK,21207.29,NA,NA,1982,NA,52362,9400,28382,28069,0,5.2492,9264,NA,37129.19,0,NA,87,20,7,18,0,0,NA,126774,0,NA,NA,NA,NA,2,2025,2025,43689,0,5257,48946,0.435,0.435,0.7088,0.2738,601.8620689655172,502.17241379310343
