identifier,project_code,stage_code,line_no,sales_reporter_id,sales_reporting_name,ak_operator_id,operator_name,plant_id,plant_name,intertie_id,intertie_name,utility,community,amount,purchased_from,purchased_from_2,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,non_fuel_expenses,fuel_cost,total_kwh_purchased,total_kwh_purchased_2,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,hydro_kwh_generated,natural_gas_kwh_generated,wind_kwh_generated,solar_kwh_generated,other_kwh_generated,calendar_month,fiscal_year,calendar_year,pce_eligible_residential_kwh,pce_eligible_com_facil_kwh,pce_eligible_community_kwh,pce_eligible_total_kwh,actual_rate,pro_rata_rate,residential_rate,effective_residential_rate,residential_kwh_per_customer_per_month,pce_residential_kwh_per_customer_per_month,fuel_used_gallons,diesel_kwh_generated,diesel_efficiency,imputed_residential_rate,imputed_pro_rata_rate,imputed_effective_residential_rate,imputed_most_recent_fuel_purch_price,imputed_fuel_used_gallons,imputed_fuel_cost,imputed_non_fuel_expenses,imputed_diesel_efficiency,imputed_diesel_kwh_generated,imputed_hydro_kwh_generated,imputed_natural_gas_kwh_generated,imputed_solar_kwh_generated,imputed_other_kwh_generated,imputed_powerhouse_consumption_kwh,imputed_peak_consumption_kw,imputed_residential_sold_to,imputed_commercial_sold_to,imputed_com_facil_sold_to,imputed_govt_facil_sold_to,imputed_unbilled_sold_to,imputed_residential_customers,imputed_commercial_customers,imputed_com_facil_customers,imputed_govt_facil_customers,imputed_unbilled_customers,imputed_other_customers,imputed_total_kwh_purchased,cleaned_during_energy_statistics
A3322400523225003,332240,05,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,6826.34,NA,NA,979,42,7745,9416,2234,1450,0,4.2568,9970.87,13664.33,0,NA,30,15,4,5,1,0,NA,0,NA,NA,NA,NA,11,2023,2022,7701,0,1234,8935,0.764,0.764,1.4825,0.7184999999999999,258.1666666666667,256.7,3210,24244,0.13240389374690645,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400623225003,332240,06,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,8497.97,NA,NA,1072,45,9487,11244,3255,2030,0,4.2568,11499.18,13664.33,0,NA,30,15,4,5,1,0,NA,0,NA,NA,NA,NA,12,2023,2022,8868,0,2255,11123,0.764,0.764,1.3657,0.6016999999999999,316.23333333333335,295.6,3210,27892,0.11508676322959988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400723225003,332240,07,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,8701.2,NA,NA,622,45,8069,9118,3405,1875.1510009049455,21,4.2568,22378.79,7453.66,0,NA,30,15,4,5,1,0,NA,0,NA,NA,NA,NA,1,2023,2023,7984,0,3405,11389,0.764,0.764,1.3657,0.6016999999999999,268.96666666666664,266.1333333333333,1751,27729,0.06314688593169605,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3322400823225003,332240,08,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,7901.29,NA,NA,1101,40,7558,10217,2784,1905,0,4.2568,27034.57,9198.94,0,NA,30,15,4,5,1,0,NA,0,NA,NA,NA,NA,2,2023,2023,7558,0,2784,10342,0.764,0.764,1.3657,0.6016999999999999,251.93333333333337,251.93333333333337,2161,24485,0.08825811721462119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400923225003,332240,09,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,9789.13,NA,NA,1238,46,9782,11316,3773,1988,0,4.2568,9965,8849.89,0,NA,30,15,4,5,1,0,NA,0,NA,NA,NA,NA,3,2023,2023,9040,0,3773,12813,0.764,0.764,1.3657,0.6016999999999999,326.06666666666666,301.3333333333333,2079,29642,0.07013696781593684,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322401023225003,332240,10,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,6807.24,NA,NA,1198,44,7940,7982,2951,1236,0,4.2588,116181.57,13670.75,0,NA,31,15,4,5,1,0,NA,0,NA,NA,NA,NA,4,2023,2023,5959,0,2951,8910,0.764,0.764,1.3657,0.6016999999999999,256.1290322580645,192.2258064516129,3210,23436,0.13696876600102406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322401123225003,332240,11,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,8808.92,NA,NA,1087,42,8243,7837,3423,1344,3,2.8858,10763.38,6856.66,0,NA,32,14,4,5,1,0,NA,0,NA,NA,NA,NA,5,2023,2023,8107,0,3423,11530,0.764,0.764,1.4451,0.6811,257.59375,253.34375,2376,24305,0.09775766303229788,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322401223225003,332240,12,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,8080.06,NA,NA,974,40,7497,9403,3079,681,0,4.2568,13114.45,9607.6,0,NA,30,12,4,5,1,0,NA,0,NA,NA,NA,NA,6,2023,2023,7497,0,3079,10576,0.764,0.764,1.4293,0.6653,249.9,249.9,2257,23952,0.09423012692050768,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400124225003,332240,01,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,5611.65,NA,NA,926,47,5118,6520,2206,436,0,4.2568,12097.92,7347.24,0,NA,32,13,4,5,1,0,NA,0,NA,0,NA,NA,7,2024,2023,5118,0,2206,7324,0.7662,0.7662,1.4294,0.6632,159.9375,159.9375,1726,16571,0.10415786615171084,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400224225003,332240,02,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,5488.29,NA,NA,982,45,5373,7321,2137,526,0,4.2568,12776.56,7700.55,0,NA,30,12,4,5,1,0,NA,0,NA,0,NA,NA,8,2024,2023,5026,0,2137,7163,0.7662,0.7662,1.4294,0.6632,179.1,167.53333333333333,1809,17982,0.1006006006006006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400324225003,332240,03,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,7896.46,NA,NA,996,47,9328,4858,2134,654,5,4.2568,0,8615.76,0,NA,30,11,4,5,1,0,NA,0,NA,0,NA,NA,9,2024,2023,8172,0,2134,10306,0.7662,0.7662,1.4294,0.6632,310.93333333333334,272.4,2024,20118,0.10060642210955364,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3322400424225003,332240,04,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,8070.38,NA,NA,1020,47,7995,9440,2626,1218,0,4.4718,0,10535.56,0,NA,27,12,4,5,0,0,NA,0,NA,0,NA,NA,10,2024,2023,7907,0,2626,10533,0.7662,0.7662,1.4294,0.6632,296.1111111111111,292.85185185185185,2356,24083,0.09782834364489472,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3322400524225003,332240,05,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,8273.43,NA,NA,998,45,7664,9322,3134,1100,0,4.2568,20164.23,8743.47,0,NA,28,9,4,5,0,0,NA,0,NA,0,NA,NA,11,2024,2023,7664,0,3134,10798,0.7662,0.7662,1.4294,0.6632,273.7142857142857,273.7142857142857,2054,24151,0.08504823816819179,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400624225003,332240,06,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,8426.67,NA,NA,1100,56,8223,9093,3085,2622,0,4.4718,9499.9,12565.76,0,NA,28,9,4,5,0,0,NA,0,NA,0,NA,NA,12,2024,2023,7913,0,3085,10998,0.7662,0.7662,1.4294,0.6632,293.67857142857144,282.60714285714283,2810,26584,0.1057026783027385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400724225003,332240,07,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,13230.74,NA,NA,1869,58,12234,13448,3382.2049747282845,1758.7495268163532,0,4.4718,25212.11,19237.68,0,NA,30,8,4,5,0,0,NA,0,NA,0,NA,NA,1,2024,2024,NA,0,NA,17268,0.7662,0.7662,1.4986,0.7323999999999999,407.8,367.43333333333334,2179.676507790983,24325.53933830811,0.0951874478617093,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3322400824225003,332240,08,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,7155.54,NA,NA,938,59,7145,7840,2735,1037,0,4.4718,16480.14,5862.53,0,NA,30,8,4,5,0,0,NA,0,NA,0,NA,NA,2,2024,2024,6604,0,2735,9339,0.7662,0.7662,1.4986,0.7323999999999999,238.16666666666663,220.13333333333333,1311,22180,0.059107303877367,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400924225003,332240,09,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,10276.27,NA,NA,801,59,11711,9396,3743,1700.3982672831057,0,4.4718,17808.88,12708.86,0,NA,30,7,4,5,0,0,NA,0,NA,0,NA,NA,3,2024,2024,9669,0,3743,13412,0.7662,0.7662,1.4986,0.7323999999999999,390.3666666666667,322.3,2842,32086,0.0885744561490993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3322401024225003,332240,10,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,8211.37,NA,NA,755,60,8839,8330,2328,2489,0,4.4718,10081.99,12565.76,0,NA,29,7,3,5,0,0,NA,0,NA,0,NA,NA,4,2024,2024,8389,0,2328,10717,0.7662,0.7662,1.4986,0.7323999999999999,304.7931034482759,289.2758620689655,2810,24868,0.11299662216503135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322401124225003,332240,11,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,6855.19,NA,NA,523,54,6822,6937,2159,1253,0,4.4718,15970.97,5616.58,0,NA,29,7,3,5,0,0,NA,0,NA,0,NA,NA,5,2024,2024,6788,0,2159,8947,0.7662,0.7662,1.4718,0.7056,235.24137931034485,234.06896551724137,1256,17763,0.07070877667060745,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322401224225003,332240,12,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,6252.96,NA,NA,790,52,7074,5776,2208,1323,0,4.4718,95260.18,8237.06,0,NA,28,7,3,5,0,0,NA,0,NA,0,NA,NA,6,2024,2024,7000,0,1161,8161,0.7662,0.7662,1.4718,0.7056,252.6428571428571,250,1842,20000,0.0921,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400125225003,332240,01,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,6008.04,NA,NA,859,50,6818,5859,2237,884,0,4.4718,13594.46,7552.87,0,NA,28,7,3,5,0,0,NA,0,NA,0,NA,NA,7,2025,2024,6742,0,1155,7897,0.7608,0.7608,1.4719,0.7111,243.5,240.78571428571428,1689,17928,0.09421017402945114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400225225003,332240,02,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,6208.13,NA,NA,1015,50,6902,7346,2393,1083,0,4.4718,10365.29,9547.29,0,NA,29,7,3,5,0,0,NA,0,NA,0,NA,NA,8,2025,2024,6879,0,1281,8160,0.7608,0.7608,1.4719,0.7111,238,237.20689655172413,2135,20182,0.105787335249232,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400325225003,332240,03,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,6627.33,NA,NA,1072,52,7580,7398,1910,1079,0,4.4718,6672.39,10848.59,0,NA,29,7,3,5,0,0,NA,0,NA,0,NA,NA,9,2025,2024,7580,0,1131,8711,0.7608,0.7608,1.4719,0.7111,261.37931034482756,261.37931034482756,2426,21571,0.11246581057901812,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400425225003,332240,04,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,8089.59,NA,NA,721,50,9794,9047,2843,1604,0,4.4718,18410.16,13352.79,0,NA,29,7,3,5,0,0,NA,0,NA,0,NA,NA,10,2025,2024,9321,0,1312,10633,0.7608,0.7608,1.4719,0.7111,337.7241379310345,321.41379310344826,2986,26749,0.11163034132117088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400525225003,332240,05,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,7637.67,NA,NA,431,50,8630,8683,3372,2321,0,4.4718,9268.97,11631.15,0,NA,32,7,3,5,0,0,NA,0,NA,0,NA,NA,11,2025,2024,8378,0,1661,10039,0.7608,0.7608,1.4372,0.6764,269.6875,261.8125,2601,26316,0.09883720930232558,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400625225003,332240,06,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,8813.87,NA,NA,517,55,10908,9328,2770,1558,0,4.4718,48537.12,12534.46,0,NA,32,7,3,5,0,0,NA,0,NA,0,NA,NA,12,2025,2024,9923,0,1662,11585,0.7608,0.7608,1.4372,0.6764,340.875,310.09375,2803,27557,0.1017164422832674,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400725225003,332240,07,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,8397.71,NA,NA,639,56,10376,9916,2837,2177,0,4.4718,20973.45,13987.79,0,NA,32,7,3,5,0,0,NA,0,NA,0,NA,NA,1,2025,2025,9634,0,1404,11038,0.7608,0.7608,1.4373,0.6765,324.25,301.0625,3128,29628,0.10557580666936682,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400825225003,332240,08,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,7959.49,NA,NA,595,50,9468,9494,3072,1965,0,4.4718,8822.3,12462.91,0,NA,32,7,3,5,0,0,NA,0,NA,0,NA,NA,2,2025,2025,8953,0,1509,10462,0.7608,0.7608,1.4372,0.6764,295.875,279.78125,2787,26400,0.10556818181818182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322400925225003,332240,09,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,7302.92,NA,NA,393,48,8585,8939,2544,1133,0,4.4718,9251.59,11353.9,0,NA,32,7,3,4,0,0,NA,0,NA,0,NA,NA,3,2025,2025,8231,0,1368,9599,0.7608,0.7608,1.4372,0.6764,268.28125,257.21875,2539,24809,0.10234189205530252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322401025225003,332240,10,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,7897.1,NA,NA,724,42,9387,8853,2434,1062,0,4.4718,12166.11,12565.76,0,NA,32,7,3,4,0,0,NA,0,NA,0,NA,NA,4,2025,2025,9194,0,1186,10380,0.7608,0.7608,1.4373,0.6765,293.34375,287.3125,2810,24702,0.11375597117642296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322401125225003,332240,11,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,8275.22,NA,NA,973,45,10349,7406,2203,1324,0,4.6015,8087.42,11512.95,0,NA,32,7,3,4,0,0,NA,0,NA,0,NA,NA,5,2025,2025,9831,0,1046,10877,0.7608,0.7608,1.6824,0.9216,323.40625,307.21875,2502,24798,0.10089523348657148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3322401225225003,332240,12,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,6430.28,NA,NA,712,40,7432,5495,1882,988,0,4.6015,12319.44,8439.15,0,NA,32,7,3,4,0,0,NA,0,NA,0,NA,NA,6,2025,2025,7380,0,1072,8452,0.7608,0.7608,1.6824,0.9216,232.25,230.625,1834,18235,0.10057581573896351,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
