identifier,line_no,utility,community,amount,purchased_from,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,fuel_used_gallons,non_fuel_expenses,fuel_cost,total_kwh_purchased,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,diesel_kwh_generated,hydro_kwh_generated,other_1_kwh_type,other_1_kwh_generated,other_2_kwh_type,other_2_kwh_generated,umr_month,fiscal_year,calendar_year
A3318200319225003,0,CITY OF BUCKLAND,Buckland,4540.69,NA,3076,252,45610,7675,14289,9154,142,3.1495,9101,0,28663.6,0,103,9,19,7,2,0,NA,123680,0,wind,7136,NA,0,September,2019,2018
A3319500319225003,0,ALASKA VILLAGE ELECTRIC COOP,Ekwok,5014.72,NA,0,0,16384,0,9041,7608,0,0,0,0,0,0,48,13,11,4,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3319600319225003,0,ELFIN COVE UTILITY COMMISSION,Elfin Cove,2731.49,NA,6352,116,13428,12230,1004,162,0,4.1851,2615,3503.1,10944.04,0,47,25,6,1,0,0,NA,34252,0,NA,0,NA,0,September,2019,2018
A3319800319225003,0,G & K INC.,Cold Bay,4589.78,NA,15436,292,16202,84394,6280,43362,0,4.54,14639,0,66461.06,0,38,30,4,46,0,0,NA,188236,0,NA,0,NA,0,September,2019,2018
A3319900319225003,0,CITY OF GALENA,Galena,16467.96,NA,2544,771,64081,243287,40523,23141,0,2.2521,31865,78106.48,71763.17,0,186,116,14,35,0,0,NA,435067,0,NA,0,NA,0,September,2019,2018
A3319700319225003,0,CITY OF FALSE PASS,False Pass,506.08,NA,7768,0,5102,41724,4861,1389,439,2.4937,5351,8245.58,13343.79,0,23,24,9,3,1,0,NA,64383,0,NA,0,NA,0,September,2019,2018
A3319400319225003,0,CITY OF EGEGIK,Egegik,6678.51,NA,1800,84,9689,8501,6160,707,0,3.0701,2796,11943.96,8584,0,83,22,18,2,0,0,NA,30264,0,NA,0,NA,0,September,2019,2018
A3319200319225003,0,CORDOVA ELECTRIC,Cordova: Eyak,35100.46,NA,10101,5211,362238,1371140,168412,135415,0,2.8819,43446,409895.82,125207.03,0,961,587,59,47,0,0,NA,540094,1683804,NA,0,NA,0,September,2019,2018
A3319000319225003,0,CIRCLE ELECTRIC LLC,Circle,6798.24,NA,175,61,10362,3827,4206,7587,0,3.0763,2713,12349.83,8346,0,41,5,8,3,0,0,NA,28160,0,NA,0,NA,0,September,2019,2018
A3319100319225003,0,CLARKS POINT VILLAGE COUNCIL,Clark's Point,4592.3,NA,1022,48,9497,3338,5284,1222,4,3.3176,2111,0,7003.45,0,23,8,6,4,2,0,NA,23520,0,NA,0,NA,0,September,2019,2018
A3320000319225003,0,GOLOVIN POWER UTILITIES,Golovin,2970.95,NA,0,250,19323,45087,8915,1840,1382,2.2166,6714,11309.08,14882.25,0,49,35,10,5,3,0,NA,77966,0,NA,0,NA,0,September,2019,2018
A3320100319225003,0,ALASKA POWER & TELEPHONE,Gustavus,9120.75,NA,3262,436,108083,52228,2395,15469,0,3.6,1161,0,4179.6,0,475,84,5,23,0,0,NA,14336,201289,NA,0,NA,0,September,2019,2018
A3320400319225003,0,IGIUGIG ELECTRIC COMPANY,Igiugig,6744.45,NA,1597,72,7433,7643,4314,828,0,6.4301,1870,3373.23,12024.29,0,28,9,13,3,0,0,NA,25305,0,NA,0,NA,0,September,2019,2018
A3320300319225003,0,HUGHES POWER & LIGHT,Hughes,8691.58,NA,1487,91,13248,8602,4769,151,71,4.835,2879,2093.55,13919.97,0,49,11,3,2,1,0,NA,32317,0,NA,0,NA,0,September,2019,2018
A3320200319225003,0,GWITCHYAA ZHEE UTILITY COMPANY,Fort Yukon,33002.64,NA,447,449,75724,58006,25125,21433,0,5.864,13234,12914.41,77604.18,0,269,60,17,20,0,0,NA,225944,0,NA,0,NA,0,September,2019,2018
A3320600319225003,0,IPNATCHIAQ ELECTRIC COMPANY,Deering,5526.39,NA,2756,120,16457,21545,7234,2087,30,2.8551,3506,0,10009.98,0,53,11,5,5,3,0,NA,42634,0,wind,8099,NA,0,September,2019,2018
A3320500319225003,0,ILIAMNA NEWHALEN NONDALTON,Iliamna; Newhalen; Nondalton,25751.43,NA,25977,800,63157,128685,20332,18749,0,4.6653,67,92446.27,312.57,0,192,88,15,10,0,0,NA,840,285160,NA,0,NA,0,September,2019,2018
A3320800319225003,0,KIPNUK LIGHT PLANT,Kipnuk,25608.98,NA,0,0,63014,47153,27255,870,842,2.2961,0,43642,0,0,180,27,6,5,7,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3321300319225003,0,KOTZEBUE ELECTRIC ASSOCIATION,Kotzebue,73046.76,NA,35149,2665,548623,840006,133258,71396,0,2.3457,85846,0,201368.96,0,1084,108,26,64,0,0,NA,1390976,0,wind,285871,NA,0,September,2019,2018
A3321400319225003,0,CITY OF KOYUKUK,Koyukuk,2436.58,NA,1977,41,6803,4244,2038,1768,108,2.6372,2300,1320.09,6065.56,0,64,8,5,6,1,0,NA,19966,0,NA,0,NA,0,September,2019,2018
A3320900319225003,0,ALASKA VILLAGE ELECTRIC COOP,Kobuk,6454.66,NA,0,0,13195,6691,8532,17743,0,0,0,0,0,0,38,11,3,4,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3321000319225003,0,KOKHANOK VILLAGE COUNCIL,Kokhanok,11071.69,NA,6696,66,13199,9924,4204,121,0,4.9184,3769,7712.47,18537.45,0,59,7,11,4,0,0,NA,38420,0,NA,0,NA,0,September,2019,2018
A3321100319225003,0,NEW KOLIGANEK VILLAGE COUNCIL,Koliganek,6433.16,NA,2912,125,22571,5075,6411,20302,0,3.1995,5124,4300,16394.24,0,74,8,10,10,0,0,NA,59050,0,NA,0,NA,0,September,2019,2018
A3321200319225003,0,ALASKA VILLAGE ELECTRIC COOP,Kotlik,15150.22,NA,4165,0,49610,27419,16783,41393,0,2.5585,10840,0,33944.38,0,124,18,10,15,0,0,NA,148255,0,NA,0,NA,0,September,2019,2018
A3321500319225003,0,KWETHLUK INCORPORATED,Kwethluk,10356.43,NA,3501,281,62586,43921,673,1603,7559,2.8901,11896,11097.15,34380.63,0,183,16,2,5,12,0,NA,130764,0,NA,0,NA,0,September,2019,2018
A3321700319225003,0,LARSEN BAY UTILITY COMPANY,Larsen Bay,0,NA,2226,207,10999,37835,7794,1154,0,3.5103,1186,3200,4163.22,0,52,29,12,2,0,0,NA,12618,56042,NA,0,NA,0,September,2019,2018
A3321600319225003,0,KWIGILLINGOK IRA COUNCIL,Kwigillingok,14148.58,Calista,4943,206,38917,52493,3817,230,1364,3.4803,8020,30220.59,27912.01,5359,97,16,3,3,4,0,NA,98920,0,wind,5448,NA,0,September,2019,2018
A3321900319225003,0,LIME VILLAGE ELECTRIC UTILITY,Lime Village,1057.02,NA,192,19,1420,852,438,31,0,6.78,671,0,4549.38,0,17,1,5,1,0,0,NA,4004,0,NA,0,NA,0,September,2019,2018
A3322000319225003,0,TDX MANLEY GENERATING LLC,Manley Hot Springs,7593.52,NA,1154,82,13851,15015,1706,3900,0,2.73,3629,22712.74,9907.17,0,83,20,7,3,0,0,NA,44234,0,NA,0,NA,0,September,2019,2018
A3322200319225003,0,MCGRATH LIGHT & POWER,McGrath,15644.34,NA,4453,346,39879,50897,11876,27232,201,3.102,10732,0,33290.66,0,190,57,15,30,1,0,NA,149541,0,NA,0,NA,0,September,2019,2018
A3322300319225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Chuathbaluk,5800.05,NA,929,47,5803,4447,3338,217,0,2.8758,1481,14360.53,4259.06,0,28,3,10,3,0,0,NA,16145,0,NA,0,NA,0,September,2019,2018
A3322400319225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Crooked Creek,5751.52,NA,1111,60,6631,7056,2022,711,0,2.8758,1734,18370.83,4986.64,0,30,9,4,2,1,0,NA,18643,0,NA,0,NA,0,September,2019,2018
A3322900319225003,0,NAPAKIAK IRCINRAQ,Napakiak,9012.8,AVEC,0,0,25260,6296,2762,1817,5406,0.2986,0,2885.72,0,43211,107,11,4,8,6,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3322700319225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Stony River,3197.08,NA,894,17,3170,4151,1239,0,0,2.8758,1139,12279.06,3275.54,0,18,4,5,1,1,0,NA,10023,0,NA,0,NA,0,September,2019,2018
A3322800319225003,0,NAKNEK ELECTRIC,Naknek;S.Naknek;Kng Slmn,56990.65,NA,39744,2120,236092,576357,86080,237807,0,1.963,82545,318595.23,162035.84,0,681,279,38,93,0,0,NA,1219766,0,NA,0,NA,0,September,2019,2018
A3322600319225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Sleetmute,6946.38,NA,1282,58,6266,4820,4433,1210,0,2.8758,1667,15371.13,4793.96,0,33,6,6,3,1,0,NA,19147,0,NA,0,NA,0,September,2019,2018
A3322500319225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Red Devil,1900.75,NA,30,22,2671,1038,0,331,0,2.8758,800,15727.04,2300.64,0,12,3,0,2,0,0,NA,5418,0,NA,0,NA,0,September,2019,2018
A3323800319225003,0,NORTH SLOPE BOROUGH,Nuiqsut,391.83,NA,33148,908,68195,326686,5514,2372,0,4.1939,3251,65599.86,13634.37,0,112,70,3,3,1,0,NA,63480,0,NA,0,natural_gas,428360,September,2019,2018
A3323700319225003,0,NORTH SLOPE BOROUGH,Kaktovik,539.78,NA,0,688,59101,228526,6906,50767,0,2.5372,23278,65633.03,59060.94,0,77,49,3,5,1,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3323600319225003,0,NORTH SLOPE BOROUGH,Atqasuk,280.05,NA,0,459,46278,175446,4372,638,0,4.3063,20479,79056.14,88188.72,0,61,51,2,2,1,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3323500319225003,0,NORTH SLOPE BOROUGH,Anaktuvuk Pass,137.96,NA,16951,500,52703,208737,3078,1752,0,2.4568,22024,87516.13,54108.56,0,99,57,2,3,1,0,NA,296000,0,NA,0,NA,0,September,2019,2018
A3323000319225003,0,NAPASKIAK ELECTRIC UTILITY,Napaskiak,7427.31,NA,1893,198,31515,15212,3684,159,2823,3.2969,6886,0,22702.45,0,106,20,8,2,12,0,NA,84276,0,NA,0,NA,0,September,2019,2018
A3323100319225003,0,NATERKAQ LIGHT PLANT,Chefornak,10943.91,NA,5589,279,41480,11991,5140,40908,1142,3.3535,9034,0,30295.52,0,95,8,19,20,4,0,NA,117364,0,NA,0,NA,0,September,2019,2018
A3323200319225003,0,NELSON LAGOON ELECTRICAL COOP,Nelson Lagoon,4142.58,NA,1189,0,9354,5990,1723,567,0,2.7377,1872,4955,5124.97,0,30,19,8,2,0,0,NA,20319,0,NA,0,NA,0,September,2019,2018
A3323400319225003,0,NOME JOINT UTILITY SYSTEM,Nome,59107.59,NA,96753,3913,630129,687487,243813,701700,0,2.4033,132089,615376.25,317449.49,0,1751,308,78,65,0,0,NA,2281282,0,wind,158684,NA,0,September,2019,2018
A3323300319225003,0,CITY OF NIKOLAI,Nikolai,5693.76,NA,397,60,12006,9190,1872,691,1957,4.5614,3126,0,14258.94,0,40,7,7,3,1,0,NA,26781,0,NA,0,NA,0,September,2019,2018
A3323900319225003,0,NORTH SLOPE BOROUGH,Point Hope,164.43,NA,21627,942,119523,287017,3319,853,0,2.5913,43648,86725.69,113105.06,0,187,79,2,6,1,0,NA,516004,0,NA,0,NA,0,September,2019,2018
A3324000319225003,0,NORTH SLOPE BOROUGH,Point Lay,1.01,NA,1183,487,45210,167614,103,3912,0,2.5372,20158,71080.65,51144.88,0,64,41,1,2,1,0,NA,270954,0,NA,0,NA,0,September,2019,2018
A3324300319225003,0,NUSHAGAK ELECTRIC AND,Dillingham; Aleknagik,72708.57,NA,30600,2540,403052,735123,84285,60339,64,2.4548,92391,415834.24,226801.43,0,1011,396,54,52,2,0,NA,1405200,0,NA,0,NA,0,September,2019,2018
A3324200319225003,0,NUNAM IQUA ELECTRIC COMPANY,Nunam Iqua,4283.66,NA,2708,227,15500,26263,9717,1786,530,2.8776,4697,9140.94,13516.09,0,45,9,6,5,2,0,NA,58682,0,NA,0,NA,0,September,2019,2018
A3324100319225003,0,NORTH SLOPE BOROUGH,Wainwright,387.65,NA,38498,952,101394,367481,5924,5439,0,2.5372,40970,85020.88,103949.08,0,151,66,3,4,1,0,NA,556110,0,NA,0,NA,0,September,2019,2018
A3324800319225003,0,PILOT POINT ELECTRIC UTILITY,Pilot Point,4010.78,NA,2110,91,10433,12680,4536,1803,0,2.8753,3546,7680.48,10195.81,0,32,16,10,4,0,0,NA,35608,0,NA,0,NA,0,September,2019,2018
A3324700319225003,0,NATIVE VILLAGE OF PERRYVILLE,Perryville,1917.99,NA,0,0,8793,15651,0,200,3603,3.287,2721,7888.1,8943.93,0,47,16,0,3,3,0,NA,101280,0,NA,0,solar,59,September,2019,2018
A3325000319225003,0,PORT HEIDEN UTILITIES,Port Heiden,4283.9,NA,2600,40,13841,7334,3542,10075,0,2.3856,2900,3247.65,6918.24,0,47,22,8,10,0,0,NA,41760,0,NA,0,NA,0,September,2019,2018
A3324500319225003,0,PEDRO BAY VILLAGE COUNCIL,Pedro Bay,2269.57,NA,1282,63,6158,8549,1416,322,0,4.1401,1729,3275.61,7158.23,0,38,10,4,1,0,0,NA,19367,0,NA,0,NA,0,September,2019,2018
A3324400319225003,0,CITY OF OUZINKIE,Ouzinkie,4084.12,NA,2124,95,20536,19979,10565,551,0,3.5105,2432,13218.44,8537.54,0,76,20,14,3,0,0,NA,29040,28500,NA,0,NA,0,September,2019,2018
A3310100319225003,0,AKHIOK/KAGUYAK ELECTRIC,Akhiok,2402.71,NA,0,0,6086,10650,2013,395,0,3.3792,2115,2513.21,7147.01,0,27,7,8,1,0,0,NA,21159,0,NA,0,NA,0,September,2019,2018
A3310050319225003,0,TDX ADAK GENERATING LLC,Adak,11058.81,NA,21770,259,19694,47582,13379,14336,0,4.13,14420,54400.21,59554.6,0,104,90,7,14,0,0,NA,162770,0,NA,0,NA,0,September,2019,2018
A3310400319225003,0,CITY OF AKUTAN,Akutan,16271.12,NA,4665,84,14461,15573,8265,267,0,2.4261,3818,12917.33,9262.85,0,40,23,11,1,0,0,NA,48504,0,NA,0,NA,0,September,2019,2018
A3310200319225003,0,AKIACHAK NATIVE COMMUNITY,Akiachak,16142.23,NA,3249,379,58135,13518,17623,50634,3870,3.0315,10745,33508.52,32573.47,0,190,15,10,10,3,0,NA,158442,0,NA,0,NA,0,September,2019,2018
A3310300319225003,0,AKIAK CITY COUNCIL,Akiak,9433.52,NA,2915,241,31295,36105,12123,1011,336,3.9066,7250,28087.87,28322.85,0,101,12,8,3,3,0,NA,92483,0,NA,0,NA,0,September,2019,2018
A3310700319225003,0,ALASKA POWER & TELEPHONE,Chistochina,3850.13,NA,166,0,12033,11447,703,177,0,2.72,0,0,0,0,46,18,1,1,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3310800319225003,0,ALASKA POWER & TELEPHONE,Coffman Cove,1082.73,NA,3084,0,59253,15914,6704,10364,0,2.72,0,0,0,0,176,42,14,5,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3310600319225003,0,ALASKA POWER & TELEPHONE,Bettles; Evansville,3330.75,NA,12,100,7676,6330,2326,14569,0,3.2,2767,0,8854.4,0,29,15,5,15,0,0,NA,35900,0,NA,0,NA,0,September,2019,2018
A3310500319225003,0,ALASKA POWER & TELEPHONE,Allakaket; Alatna,12413.95,NA,1344,76,15891,5233,6063,10950,0,4.6,3881,0,17852.6,0,67,9,18,7,0,0,NA,44040,0,NA,0,NA,0,September,2019,2018
A3311200319225003,0,ALASKA POWER & TELEPHONE,Haines; Covenant Life,6193.11,Goat Lake/Kasidaya/IPEC,24320,2364,366572,461211,68380,87971,0,2.88,547,0,1575.36,1168901,1143,340,40,30,0,0,NA,6980,0,NA,0,NA,0,September,2019,2018
A3311300319225003,0,ALASKA POWER & TELEPHONE,Healy Lake,1925.56,NA,166,9,1416,574,1241,0,0,3.2941,540,0,1778.81,0,6,2,3,0,0,0,NA,4146,0,NA,0,NA,0,September,2019,2018
A3311000319225003,0,ALASKA POWER & TELEPHONE,Dot Lake; Dot Lake Village,1652.51,NA,0,0,6771,12308,1140,8757,0,2.73,0,0,0,0,24,14,2,4,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3310900319225003,0,ALASKA POWER & TELEPHONE,Craig,5597.75,Craig-Black Bear Lake/South Fo,12741,6445,256460,344747,105897,49389,0,2.72,30991,0,84295.52,1811578,695,304,43,20,0,0,NA,427177,0,NA,0,NA,0,September,2019,2018
A3311100319225003,0,ALASKA POWER & TELEPHONE,Eagle; Eagle Village,9832.8,NA,1436,118,26340,11023,3851,11311,0,2.67,4839,0,12920.13,0,142,15,12,17,0,0,NA,64480,0,NA,0,solar,2092,September,2019,2018
A3311600319225003,0,ALASKA POWER & TELEPHONE,Mentasta,4401.04,NA,0,0,11557,11794,1404,8658,0,2.72,0,0,0,0,46,14,5,4,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3311700319225003,0,ALASKA POWER & TELEPHONE,Naukati,510.35,NA,1104,0,31679,6398,0,4350,0,2.72,0,0,0,0,85,12,0,2,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3311550319225003,0,ALASKA POWER & TELEPHONE,Klawock,3403.38,NA,0,0,166571,407655,40799,30462,0,2.72,0,0,0,0,398,123,23,15,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3311500319225003,0,ALASKA POWER & TELEPHONE,Hydaburg,1073.08,NA,2075,0,51384,26140,11334,22898,0,2.72,0,0,0,0,118,40,10,10,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3311400319225003,0,ALASKA POWER & TELEPHONE,Hollis,696.93,NA,1096,0,42849,49420,277,3334,0,2.72,0,0,0,0,128,20,1,9,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3312300319225003,0,ALASKA POWER & TELEPHONE,Whale Pass,362.71,NA,840,105,22833,2837,410,1260,0,2.72,2397,0,6519.84,0,85,12,2,3,0,0,NA,32351,0,NA,0,NA,0,September,2019,2018
A3312400319225003,0,ALASKA VILLAGE ELECTRIC COOP,Alakanuk,15600.95,NA,0,0,94714,13443,23548,38531,0,0,0,0,0,0,158,19,10,17,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3312500319225003,0,ALASKA VILLAGE ELECTRIC COOP,Ambler,11101.46,NA,1585,0,32766,3407,20067,37721,0,2.9796,7375,0,27325.11,0,79,10,15,9,0,0,NA,99735,0,NA,0,NA,0,September,2019,2018
A3312200319225003,0,ALASKA POWER & TELEPHONE,Tok; Tanacross,70038.82,NA,13920,1291,288355,224297,20606,92477,0,2.73,52705,0,124801.95,0,753,147,29,48,0,0,NA,771520,0,NA,0,NA,0,September,2019,2018
A3312100319225003,0,ALASKA POWER & TELEPHONE,Thorne Bay; Kasaan,2355.98,NA,5826,0,126711,95174,23176,40904,0,2.72,0,0,0,0,339,103,31,21,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3311800319225003,0,ALASKA POWER & TELEPHONE,Northway; Northway Village,10136.13,NA,1296,151,25128,24869,3196,20274,0,2.85,6332,0,18046.2,0,85,15,6,16,0,0,NA,80000,0,NA,0,NA,0,September,2019,2018
A3311900319225003,0,ALASKA POWER & TELEPHONE,Skagway,4160.64,Goat Lake Hydro/Kasidaya Hydro,12901,2647,280529,823857,101188,100038,0,2.88,238,0,685.44,1230528,671,490,44,60,0,0,NA,3146,153414,NA,0,NA,0,September,2019,2018
A3312000319225003,0,ALASKA POWER & TELEPHONE,Tetlin,4335.83,NA,0,0,13008,4600,3810,6796,0,2.73,0,0,0,0,44,4,4,4,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3311950319225003,0,ALASKA POWER & TELEPHONE,Slana,6746.42,NA,4252,192,26495,5546,59,6366,0,2.72,6950,0,18904,0,78,12,1,5,0,0,NA,112699,0,NA,0,NA,0,September,2019,2018
A3312600319225003,0,ALASKA VILLAGE ELECTRIC COOP,Anvik,4518.55,NA,1694,0,12896,0,9480,5131,0,2.4583,2674,0,7353.23,0,39,6,11,11,0,0,NA,28806,0,NA,0,NA,0,September,2019,2018
A3312700319225003,0,ALASKA VILLAGE ELECTRIC COOP,Brevig Mission,11505.8,NA,3082,0,41002,1713,19709,23238,0,2.6665,6304,0,18479.55,0,90,10,10,14,0,0,NA,91720,0,NA,0,NA,0,September,2019,2018
A3312800319225003,0,ALASKA VILLAGE ELECTRIC COOP,Chevak,18622.65,NA,5566,0,66617,14812,31416,60516,0,2.6037,11647,0,30325.29,0,206,18,10,20,0,0,NA,139696,0,wind,46354,NA,0,September,2019,2018
A3312900319225003,0,ALASKA VILLAGE ELECTRIC COOP,Eek,9635.55,NA,1782,0,33743,7366,14619,11369,0,2.5904,5413,0,16910.75,0,109,14,10,8,0,0,NA,72755,0,NA,0,NA,0,September,2019,2018
A3313000319225003,0,ALASKA VILLAGE ELECTRIC COOP,Elim,12476.23,NA,1400,0,39753,13724,22895,23750,0,2.7073,7924,0,21452.65,0,91,15,11,18,0,0,NA,108031,0,NA,0,NA,0,September,2019,2018
A3313100319225003,0,ALASKA VILLAGE ELECTRIC COOP,Emmonak,25494.22,NA,8450,0,81172,132737,61106,53598,0,2.5987,32922,0,102983.31,0,215,25,22,34,0,0,NA,468266,0,wind,25692,NA,0,September,2019,2018
A3313200319225003,0,ALASKA VILLAGE ELECTRIC COOP,Gambell,14512.86,NA,12385,0,54109,12965,30296,26072,0,2.813,7666,0,23474.06,0,162,16,14,23,0,0,NA,94915,0,wind,61553,NA,0,September,2019,2018
A3313400319225003,0,ALASKA VILLAGE ELECTRIC COOP,Grayling,7322.58,NA,1962,0,21398,2559,12578,10555,0,2.5812,3720,0,11303.96,0,69,10,10,6,0,0,NA,51234,0,NA,0,NA,0,September,2019,2018
A3313300319225003,0,ALASKA VILLAGE ELECTRIC COOP,Goodnews Bay,8115.42,NA,1386,0,28376,3823,7896,8681,0,2.7234,3807,0,11632.67,0,81,6,10,6,0,0,NA,52849,0,NA,0,NA,0,September,2019,2018
A3313600319225003,0,ALASKA VILLAGE ELECTRIC COOP,Hooper Bay,23918.37,NA,6356,0,89892,29417,62170,59536,0,2.5619,16557,0,51291.93,0,271,28,11,32,0,0,NA,229625,0,wind,28472,NA,0,September,2019,2018
A3313500319225003,0,ALASKA VILLAGE ELECTRIC COOP,Holy Cross,6867.71,NA,1773,0,24510,0,11626,8561,0,2.4913,3476,0,10296.26,0,78,5,10,8,0,0,NA,46750,0,NA,0,NA,0,September,2019,2018
A3313700319225003,0,ALASKA VILLAGE ELECTRIC COOP,Huslia,12450.98,NA,2395,0,40495,0,18698,19992,0,2.7808,5942,0,19325.76,0,99,13,17,13,0,0,NA,88288,0,NA,0,NA,0,September,2019,2018
A3313800319225003,0,ALASKA VILLAGE ELECTRIC COOP,Kaltag,7222.61,NA,1596,0,20860,0,11945,13902,0,2.546,3969,0,11296.96,0,69,7,14,13,0,0,NA,50370,0,NA,0,solar,3,September,2019,2018
A3314000319225003,0,ALASKA VILLAGE ELECTRIC COOP,Kiana,15819.21,NA,2892,0,51614,16018,17684,28993,0,2.8348,10396,0,37432.88,0,124,15,15,6,0,0,NA,124959,0,NA,0,NA,0,September,2019,2018
A3313900319225003,0,ALASKA VILLAGE ELECTRIC COOP,Kasigluk,13784.71,NA,5365,0,54518,10393,21672,34494,0,2.59,15007,0,45025.5,0,122,13,12,7,0,0,NA,214269,0,wind,12571,NA,0,September,2019,2018
A3314200319225003,0,ALASKA VILLAGE ELECTRIC COOP,Koyuk,10794.59,NA,1276,0,35836,13417,15342,28265,0,2.6509,7414,0,19653.03,0,91,10,11,18,0,0,NA,99696,0,NA,0,NA,0,September,2019,2018
A3314100319225003,0,ALASKA VILLAGE ELECTRIC COOP,Kivalina,12041.72,NA,2923,0,39437,5566,21186,25977,0,2.8323,7671,0,26017.73,0,89,13,11,6,0,0,NA,98797,0,NA,0,NA,0,September,2019,2018
A3314300319225003,0,ALASKA VILLAGE ELECTRIC COOP,Lower Kalskag,7359.49,NA,0,0,24268,5007,11876,5521,0,0,0,0,0,0,85,8,7,3,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3314400319225003,0,ALASKA VILLAGE ELECTRIC COOP,Marshall,12225.42,NA,2978,0,43105,8348,24431,31774,0,2.443,8181,0,24098.77,0,108,13,19,8,0,0,NA,115981,0,NA,0,NA,0,September,2019,2018
A3314500319225003,0,ALASKA VILLAGE ELECTRIC COOP,Mekoryuk,6816.25,NA,3870,0,22112,9053,7309,15924,0,2.6743,4335,0,11593.09,0,89,15,12,11,0,0,NA,56928,0,wind,5682,NA,0,September,2019,2018
A3314600319225003,0,ALASKA VILLAGE ELECTRIC COOP,Minto,6828.36,NA,925,0,21456,0,15326,6065,0,2.1235,4383,0,11269.57,0,75,10,7,8,0,0,NA,46039,0,NA,0,NA,0,September,2019,2018
A3314700319225003,0,ALASKA VILLAGE ELECTRIC COOP,Mt. Village,21011.37,NA,3258,0,67937,28832,38364,60855,0,2.5577,15332,0,49157.46,0,181,24,18,23,0,0,NA,210478,0,NA,0,NA,0,September,2019,2018
A3314800319225003,0,ALASKA VILLAGE ELECTRIC COOP,New Stuyahok,13745.1,NA,3247,0,42561,6771,17859,33906,0,3.1592,10841,0,36342.28,0,105,15,9,22,0,0,NA,144433,0,NA,0,NA,0,September,2019,2018
A3314900319225003,0,ALASKA VILLAGE ELECTRIC COOP,Nightmute,5446.59,NA,0,0,21406,3524,22792,11788,0,0,0,0,0,0,56,15,8,9,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3315000319225003,0,ALASKA VILLAGE ELECTRIC COOP,Noatak,34117.2,NA,3462,0,59909,11954,23320,40863,0,6.0651,10865,0,67434.71,0,117,12,8,17,0,0,NA,147980,0,NA,0,NA,0,September,2019,2018
A3315200319225003,0,ALASKA VILLAGE ELECTRIC COOP,Nulato,11840.37,NA,1518,0,34466,0,16147,2485,0,2.4132,5604,0,16610.26,0,108,7,18,9,0,0,NA,67305,0,NA,0,NA,0,September,2019,2018
A3315100319225003,0,ALASKA VILLAGE ELECTRIC COOP,Noorvik,18452.11,NA,2174,0,61673,10746,27128,33998,0,2.9586,6878,0,23788.25,0,134,16,10,20,0,0,NA,140220,0,NA,0,solar,687,September,2019,2018
A3315300319225003,0,ALASKA VILLAGE ELECTRIC COOP,Nunapitchuk,11888.98,NA,0,0,48021,9165,10691,22967,0,0,0,0,0,0,126,12,12,13,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
A3315400319225003,0,ALASKA VILLAGE ELECTRIC COOP,Old Harbor,10459.82,NA,2720,0,28796,0,18762,9448,0,2.8909,4558,0,14331.26,0,96,19,12,4,0,0,NA,63287,0,NA,0,NA,0,September,2019,2018
A3315500319225003,0,ALASKA VILLAGE ELECTRIC COOP,Pilot Station,16763.45,NA,2860,0,45228,20652,20814,40893,0,2.4988,10071,0,29937.05,0,136,10,13,14,0,0,NA,138809,0,NA,0,NA,0,September,2019,2018
A3315600319225003,0,ALASKA VILLAGE ELECTRIC COOP,Pitkas Point,4383.23,NA,0,0,9294,0,13024,0,0,0,0,0,0,0,26,4,5,1,0,0,NA,0,0,NA,0,NA,0,September,2019,2018
